mode,sample_fraction,gen_mean,hit_mean,fitness_cached_mean,fitness_full_train_mean,fake_hit_mean,fitness_diff_mean,gen_std,hit_std,fitness_cached_std,fitness_full_train_std,fake_hit_std,fitness_diff_std
farthest_point,0.1,26.048436613220666,0.9464596864929091,0.4704026855072782,0.4727460493981728,0.5715986671136173,0.0013511452189753372,14.543793474299997,0.22510830357108788,0.047679926582172155,0.04701966018553748,0.494847078265152,0.015356936466718226
farthest_point,0.2,26.069419133307903,0.8590335203933662,0.47036836357195944,0.4721287517542404,0.4386869399521505,0.0006306842647090424,14.541198176485917,0.3479869699197783,0.05117491130623521,0.05143561532467307,0.49622646913234436,0.01013250238300104
farthest_point,0.3,26.07993682910057,0.8354159971894445,0.47200044135125035,0.4728533343053311,0.39031090938455826,0.0004951314616717788,14.550030393200014,0.3708046774643091,0.049361715206674046,0.05051327517559489,0.48781994977649756,0.007504179470776885
farthest_point,0.5,26.03199994051902,0.7955903115398882,0.46804862348591597,0.46921209817800813,0.30737621966986406,0.0005091459178538442,14.536805564010232,0.40326959682543345,0.05399603091496867,0.05462054564981194,0.4614066311306385,0.006427264581277704
stratified,0.1,26.03377596589333,0.9552799780752356,0.4727888641795465,0.47544439419459306,0.6152303807928401,0.0020586209816800347,14.532132004753471,0.2066885133813927,0.04717563633689873,0.045631476597592195,0.48654080953435097,0.018729652501113313
stratified,0.2,26.111781967512925,0.8917909455168171,0.47090790988718967,0.4726512397370752,0.4994954029294894,0.0012703648484239025,14.535169899019303,0.31064425797210565,0.05093278153238455,0.051484312322697484,0.49999974538173814,0.010689720874627134
stratified,0.3,26.063131906497418,0.8399525721208728,0.4717720373438173,0.47237650668834397,0.4376713344632034,0.0005762556850808191,14.532545165733856,0.3666500357403453,0.04970729388429653,0.05100149158708629,0.49609992688207355,0.008085607636294857
stratified,0.5,26.017438885695057,0.7991404104431978,0.4728226606399153,0.47263462901614045,0.3461511902553227,0.00041868859941839314,14.5435404126041,0.40064325133449846,0.04850671401656497,0.05034336199916584,0.47574209792717,0.0066087486653022805
