run,gen,invalid,avg,std,min,max,fitness_test,best_ind_length,avg_length,best_ind_nodes,avg_nodes,best_ind_depth,avg_depth,avg_used_codons,best_ind_used_codons,selection_time,generation_time,mode,sample_fraction
3,0,0,0.5414285714285715,0.11954847023150848,0.37142857142857144,0.6285714285714286,,4,22.94,1,4.95,4,5.68,15.42,3,0.0,0.01743316650390625,fec_simple_farthest_point,0.2
3,1,40,0.4557142857142856,0.11750524666242472,0.37142857142857144,0.6285714285714286,0.3771929824561403,4,26.116666666666667,1,4.733333333333333,4,6.066666666666666,14.666666666666666,3,0.0001919269561767578,0.014386892318725586,fec_simple_farthest_point,0.2
3,2,31,0.40831342570473006,0.08859178995888313,0.37142857142857144,0.6307692307692307,0.3771929824561403,4,27.028985507246375,1,3.710144927536232,4,5.927536231884058,11.405797101449275,3,0.00017714500427246094,0.015087604522705078,fec_simple_farthest_point,0.2
3,3,27,0.42896281800391384,0.10513155894553357,0.36923076923076925,0.6307692307692307,0.368421052631579,13,26.013698630136986,2,3.0273972602739727,6,6.041095890410959,9.41095890410959,7,0.0001800060272216797,0.015928268432617188,fec_simple_farthest_point,0.2
3,4,18,0.4220852318413294,0.10184250001515671,0.3582417582417582,0.6307692307692307,0.27192982456140347,34,27.9390243902439,7,2.7804878048780486,8,5.890243902439025,8.829268292682928,22,0.0001804828643798828,0.01571941375732422,fec_simple_farthest_point,0.2
3,5,16,0.4093144950287808,0.08976053773541025,0.3582417582417582,0.6285714285714286,0.27192982456140347,34,27.55952380952381,7,2.4404761904761907,8,5.559523809523809,7.5476190476190474,22,0.00017714500427246094,0.015838146209716797,fec_simple_farthest_point,0.2
3,6,16,0.43401360544217704,0.1135930161607975,0.22417582417582416,0.6307692307692307,0.13157894736842102,49,28.69047619047619,4,2.1785714285714284,8,5.464285714285714,6.964285714285714,13,0.0001811981201171875,0.015062093734741211,fec_simple_farthest_point,0.2
3,7,10,0.41782661782661784,0.10897861016459638,0.22417582417582416,0.6307692307692307,0.13157894736842102,49,30.344444444444445,4,3.0,8,5.9,9.033333333333333,13,0.00017499923706054688,0.01775383949279785,fec_simple_farthest_point,0.2
3,8,8,0.41579975579975587,0.12059947426026468,0.22417582417582416,0.8747252747252747,0.13157894736842102,49,34.455555555555556,4,3.311111111111111,8,6.388888888888889,10.255555555555556,13,0.0001723766326904297,0.018742084503173828,fec_simple_farthest_point,0.2
3,9,17,0.41580828809744474,0.1367559041737852,0.167032967032967,0.6307692307692307,0.07017543859649122,51,38.2289156626506,6,4.313253012048193,10,7.108433734939759,13.27710843373494,19,0.00018095970153808594,0.019050121307373047,fec_simple_farthest_point,0.2
3,10,12,0.4529998736895288,0.16365369191479343,0.167032967032967,0.8483516483516483,0.07017543859649122,51,42.160919540229884,6,5.218390804597701,10,7.586206896551724,15.885057471264368,19,0.00017309188842773438,0.02264118194580078,fec_simple_farthest_point,0.2
