run,mode,sample_fraction,fake_hit_threshold,final_test_mae,final_test_accuracy,total_time_sec,total_wall_time_sec,hits,misses,hit_rate_overall
1,fec_simple_farthest_point,0.2,0.001,0.0964912280701754,0.9035087719298246,1.0343115329742432,1.5563684870139696,2164.0,94.0,0.95837023914969
