run,mode,sample_fraction,fake_hit_threshold,final_test_mae,final_test_accuracy,total_time_sec,total_wall_time_sec,hits,misses,hit_rate_overall
3,fec_simple_farthest_point,0.1,1e-05,0.07017543859649122,0.9298245614035088,0.9731590747833252,1.0493729609879665,1982.0,73.0,0.9644768856447689
