run,mode,sample_fraction,fake_hit_threshold,final_test_mae,final_test_accuracy,total_time_sec,total_wall_time_sec,hits,misses,hit_rate_overall
1,fec_simple_farthest_point,0.2,1e-05,0.06140350877192979,0.9385964912280702,1.012481689453125,1.5271120760007761,2102.0,165.0,0.9272165857962065
