run,mode,sample_fraction,fake_hit_threshold,final_test_mae,final_test_accuracy,total_time_sec,total_wall_time_sec,hits,misses,hit_rate_overall
1,fec_simple_farthest_point,0.1,0.0001,0.14912280701754388,0.8508771929824561,0.3889658451080322,0.5089555500017013,2045.0,130.0,0.9402298850574713
