run,mode,sample_fraction,fake_hit_threshold,final_test_mae,final_test_accuracy,total_time_sec,total_wall_time_sec,hits,misses,hit_rate_overall
3,fec_simple_farthest_point,0.1,0.0,0.10526315789473684,0.8947368421052632,0.46047353744506836,0.5679058360110503,2277.0,79.0,0.9664685908319185
