run,gen,invalid,avg,std,min,max,fitness_test,best_ind_length,avg_length,best_ind_nodes,avg_nodes,best_ind_depth,avg_depth,avg_used_codons,best_ind_used_codons,selection_time,generation_time,mode,sample_fraction
4,0,0,0.5390109890109889,0.12932618702118479,0.3142857142857143,0.6373626373626373,,36,22.54,8,4.89,7,5.76,15.18,24,0.0,0.01571178436279297,fec_simple_farthest_point,0.1
4,1,45,0.4681318681318681,0.13664025837585986,0.265934065934066,0.7340659340659341,0.2807017543859649,30,28.418181818181818,4,5.0,7,6.4,15.472727272727273,13,0.00018668174743652344,0.014703750610351562,fec_simple_farthest_point,0.1
4,2,46,0.41689051689051687,0.12328883442480985,0.11428571428571432,0.6373626373626373,0.14035087719298245,22,35.074074074074076,4,5.333333333333333,7,6.7592592592592595,16.37037037037037,13,0.00017786026000976562,0.015554428100585938,fec_simple_farthest_point,0.1
4,3,33,0.39652288010496967,0.13336699382943604,0.11428571428571432,0.6373626373626373,0.14035087719298245,22,29.98507462686567,4,3.8507462686567164,7,6.223880597014926,11.955223880597014,13,0.00017070770263671875,0.015097379684448242,fec_simple_farthest_point,0.1
4,4,30,0.4079120879120879,0.13649466430026386,0.11428571428571432,0.6373626373626373,0.14035087719298245,22,28.37142857142857,4,3.1857142857142855,7,5.9714285714285715,9.728571428571428,13,0.00017976760864257812,0.015764713287353516,fec_simple_farthest_point,0.1
4,5,25,0.3759413919413919,0.11769493412669266,0.11428571428571432,0.6373626373626373,0.14035087719298245,22,26.30666666666667,4,2.2,7,5.36,6.88,13,0.00018358230590820312,0.012797355651855469,fec_simple_farthest_point,0.1
4,6,20,0.3690384615384615,0.14425403004476686,0.11428571428571432,0.8461538461538461,0.14035087719298245,22,25.2375,4,2.2875,7,5.4,7.1625,13,0.0001838207244873047,0.012676477432250977,fec_simple_farthest_point,0.1
4,7,25,0.4005860805860806,0.16794098032435303,0.11428571428571432,0.6373626373626373,0.14035087719298245,22,25.826666666666668,4,2.44,7,5.733333333333333,7.826666666666667,13,0.000179290771484375,0.014326095581054688,fec_simple_farthest_point,0.1
4,8,24,0.41925968768074034,0.18364263141685652,0.11428571428571432,0.6373626373626373,0.14035087719298245,22,27.723684210526315,4,3.013157894736842,7,6.315789473684211,9.618421052631579,13,0.00018596649169921875,0.015156745910644531,fec_simple_farthest_point,0.1
4,9,24,0.40598611914401384,0.19086531666788667,0.11208791208791213,0.7054945054945054,0.07017543859649122,26,27.55263157894737,7,3.3815789473684212,8,6.434210526315789,10.697368421052632,17,0.00018668174743652344,0.016054153442382812,fec_simple_farthest_point,0.1
4,10,34,0.38777888777888775,0.19481262028648474,0.08791208791208793,0.8461538461538461,0.06140350877192979,22,27.87878787878788,6,3.409090909090909,7,6.348484848484849,10.287878787878787,14,0.00018739700317382812,0.014534473419189453,fec_simple_farthest_point,0.1
4,11,32,0.37724628312863606,0.19026274991882858,0.08791208791208793,0.7054945054945054,0.06140350877192979,22,32.088235294117645,6,3.8823529411764706,7,6.779411764705882,11.558823529411764,14,0.00018024444580078125,0.015974998474121094,fec_simple_farthest_point,0.1
4,12,23,0.3968317396888825,0.18438468650587,0.08791208791208793,0.7054945054945054,0.06140350877192979,22,32.87012987012987,6,4.675324675324675,7,7.194805194805195,13.558441558441558,14,0.0001952648162841797,0.017763853073120117,fec_simple_farthest_point,0.1
4,13,17,0.3788958029921885,0.19603367855244144,0.08791208791208793,0.8769230769230769,0.06140350877192979,22,33.734939759036145,6,5.373493975903615,7,7.602409638554217,15.156626506024097,14,0.00018906593322753906,0.01785111427307129,fec_simple_farthest_point,0.1
4,14,18,0.367595818815331,0.20592077038787154,0.08791208791208793,0.8021978021978022,0.06140350877192979,22,34.34146341463415,6,5.390243902439025,7,7.341463414634147,14.402439024390244,14,0.00018143653869628906,0.016197681427001953,fec_simple_farthest_point,0.1
4,15,13,0.3222937981558672,0.20511971788451397,0.08791208791208793,0.8835164835164835,0.06140350877192979,22,33.770114942528735,6,5.333333333333333,7,7.252873563218391,14.183908045977011,14,0.0001728534698486328,0.016519546508789062,fec_simple_farthest_point,0.1
4,16,23,0.3685457399743114,0.24195595266500966,0.08791208791208793,0.9120879120879121,0.06140350877192979,22,34.79220779220779,6,5.428571428571429,7,7.1688311688311686,13.831168831168831,14,0.00018596649169921875,0.015569448471069336,fec_simple_farthest_point,0.1
4,17,17,0.31388852111743676,0.2251560578009825,0.08791208791208793,0.9076923076923077,0.06140350877192979,22,33.53012048192771,6,5.144578313253012,7,6.9879518072289155,13.024096385542169,14,0.00017690658569335938,0.015223026275634766,fec_simple_farthest_point,0.1
4,18,16,0.3346415489272633,0.22011045808179777,0.08791208791208793,0.9120879120879121,0.06140350877192979,22,35.23809523809524,6,5.285714285714286,7,6.9523809523809526,13.404761904761905,14,0.00017404556274414062,0.01575636863708496,fec_simple_farthest_point,0.1
4,19,18,0.3221120343071563,0.19743469167095443,0.08791208791208793,0.9076923076923077,0.06140350877192979,22,34.36585365853659,6,6.109756097560975,7,7.219512195121951,14.853658536585366,14,0.00017213821411132812,0.01621079444885254,fec_simple_farthest_point,0.1
4,20,11,0.35690826027904676,0.23368500398095726,0.08791208791208793,0.9120879120879121,0.06140350877192979,22,38.08988764044944,6,6.269662921348314,7,7.404494382022472,15.55056179775281,14,0.00017547607421875,0.01635003089904785,fec_simple_farthest_point,0.1
4,21,12,0.34855144855144854,0.2317792549653923,0.08791208791208793,0.9186813186813186,0.06140350877192979,22,37.5,6,5.8977272727272725,7,7.136363636363637,14.386363636363637,14,0.00018310546875,0.01755046844482422,fec_simple_farthest_point,0.1
4,22,11,0.33722681812569455,0.21531907831579603,0.08791208791208793,0.7868131868131868,0.06140350877192979,22,39.674157303370784,6,6.044943820224719,7,7.325842696629214,14.910112359550562,14,0.00017642974853515625,0.017630577087402344,fec_simple_farthest_point,0.1
4,23,11,0.3475984689467836,0.21660501744599936,0.08791208791208793,0.9120879120879121,0.06140350877192979,22,42.01123595505618,6,6.707865168539326,7,7.595505617977528,16.258426966292134,14,0.00017070770263671875,0.01709604263305664,fec_simple_farthest_point,0.1
4,24,9,0.3547397657287767,0.21128365139960342,0.08791208791208793,0.9120879120879121,0.06140350877192979,22,39.13186813186813,6,5.736263736263736,7,7.3076923076923075,14.637362637362637,14,0.00017881393432617188,0.01772785186767578,fec_simple_farthest_point,0.1
4,25,7,0.3457875457875458,0.20030434785641427,0.08791208791208793,0.9076923076923077,0.06140350877192979,22,40.60215053763441,6,5.731182795698925,7,7.247311827956989,14.333333333333334,14,0.0001742839813232422,0.01740264892578125,fec_simple_farthest_point,0.1
4,26,12,0.3780219780219781,0.2216974319823158,0.08791208791208793,0.9120879120879121,0.06140350877192979,22,39.10227272727273,6,5.2272727272727275,7,6.943181818181818,13.204545454545455,14,0.0001723766326904297,0.016949892044067383,fec_simple_farthest_point,0.1
4,27,17,0.31052561895935393,0.19186236728492656,0.08791208791208793,0.7868131868131868,0.06140350877192979,22,39.855421686746986,6,5.686746987951807,7,7.168674698795181,14.228915662650602,14,0.00017642974853515625,0.01572418212890625,fec_simple_farthest_point,0.1
4,28,11,0.3469317199654278,0.2268473712890523,0.08791208791208793,0.9076923076923077,0.06140350877192979,22,43.59550561797753,6,6.382022471910112,7,7.426966292134831,15.865168539325843,14,0.0001761913299560547,0.017369508743286133,fec_simple_farthest_point,0.1
4,29,8,0.3710702341137124,0.21978912480141732,0.08791208791208793,0.9120879120879121,0.06140350877192979,22,41.83695652173913,6,6.217391304347826,7,7.467391304347826,15.532608695652174,14,0.00017333030700683594,0.019197940826416016,fec_simple_farthest_point,0.1
4,30,8,0.36665074056378405,0.22900414970892757,0.08791208791208793,0.9076923076923077,0.06140350877192979,22,44.02173913043478,6,6.413043478260869,7,7.586956521739131,15.934782608695652,14,0.00018167495727539062,0.018223047256469727,fec_simple_farthest_point,0.1
