run,mode,sample_fraction,fake_hit_threshold,final_test_mae,final_test_accuracy,total_time_sec,total_wall_time_sec,hits,misses,hit_rate_overall
1,fec_simple_farthest_point,0.2,0.0,0.10526315789473684,0.8947368421052632,0.4669315814971924,0.8173657650186215,2235.0,124.0,0.9474353539635438
