run,mode,sample_fraction,fake_hit_threshold,final_test_mae,final_test_accuracy,total_time_sec,total_wall_time_sec,hits,misses,hit_rate_overall
2,fec_simple_farthest_point,0.2,1e-05,0.14912280701754388,0.8508771929824561,0.6557605266571045,0.961600847018417,1953.0,61.0,0.9697120158887785
