run,mode,sample_fraction,fake_hit_threshold,final_test_mae,final_test_accuracy,total_time_sec,total_wall_time_sec,hits,misses,hit_rate_overall
1,fec_simple_farthest_point,0.1,0.0,0.07894736842105265,0.9210526315789473,0.44304990768432617,0.5589984449907206,2191.0,142.0,0.9391341620231461
