run,mode,sample_fraction,fake_hit_threshold,final_test_mae,final_test_accuracy,total_time_sec,total_wall_time_sec,hits,misses,hit_rate_overall
1,fec_simple_farthest_point,0.1,0.1,0.1228070175438597,0.8771929824561403,0.32681703567504883,0.407526469003642,2162.0,60.0,0.972997299729973
