run,mode,sample_fraction,fake_hit_threshold,final_test_mae,final_test_accuracy,total_time_sec,total_wall_time_sec,hits,misses,hit_rate_overall
3,fec_simple_farthest_point,0.2,0.0,0.10526315789473684,0.8947368421052632,0.6154537200927734,0.979901301994687,2099.0,178.0,0.9218269653052261
