run,gen,invalid,avg,std,min,max,fitness_test,best_ind_length,avg_length,best_ind_nodes,avg_nodes,best_ind_depth,avg_depth,avg_used_codons,best_ind_used_codons,selection_time,generation_time,mode,sample_fraction
4,0,0,0.5214505494505495,0.1327907722855861,0.3626373626373627,0.6395604395604395,,4,22.22,1,4.75,4,5.76,14.97,3,0.0,0.022695541381835938,fec_simple_farthest_point,0.3
4,1,38,0.4113789436370081,0.1029185413428489,0.3626373626373627,0.6373626373626373,0.4122807017543859,4,28.177419354838708,1,4.596774193548387,4,6.516129032258065,14.806451612903226,3,0.00023794174194335938,0.021377086639404297,fec_simple_farthest_point,0.3
4,2,37,0.4367695796267225,0.12022703225033754,0.3626373626373627,0.6373626373626373,0.4122807017543859,4,27.984126984126984,1,4.0,4,6.428571428571429,12.904761904761905,3,0.00022459030151367188,0.022017240524291992,fec_simple_farthest_point,0.3
4,3,27,0.43552611771789856,0.12620800262687754,0.2549450549450549,0.843956043956044,0.2807017543859649,17,28.19178082191781,5,3.410958904109589,7,6.2465753424657535,11.10958904109589,15,0.00022101402282714844,0.021447181701660156,fec_simple_farthest_point,0.3
4,4,23,0.4073355216212359,0.1070930516330089,0.2549450549450549,0.6373626373626373,0.2807017543859649,17,28.25974025974026,5,3.2987012987012987,7,5.896103896103896,10.246753246753247,15,0.0003726482391357422,0.022989273071289062,fec_simple_farthest_point,0.3
4,5,26,0.40198990198990203,0.10563744456895115,0.2549450549450549,0.6373626373626373,0.2807017543859649,17,26.445945945945947,5,3.0,7,5.77027027027027,9.405405405405405,15,0.0002346038818359375,0.020628929138183594,fec_simple_farthest_point,0.3
4,6,21,0.38923355125886766,0.10449086439391533,0.2549450549450549,0.6395604395604395,0.2807017543859649,17,27.303797468354432,5,3.1265822784810124,7,5.89873417721519,9.683544303797468,15,0.0002448558807373047,0.019243478775024414,fec_simple_farthest_point,0.3
4,7,22,0.4011834319526627,0.12473260042198184,0.20879120879120883,0.6395604395604395,0.17543859649122806,17,31.78205128205128,7,3.7435897435897436,7,6.128205128205129,11.051282051282051,16,0.00022673606872558594,0.0201418399810791,fec_simple_farthest_point,0.3
4,8,16,0.4383830455259027,0.14626119703692944,0.20879120879120883,0.6373626373626373,0.17543859649122806,17,35.48809523809524,7,5.023809523809524,7,6.666666666666667,13.75,16,0.0002446174621582031,0.023216724395751953,fec_simple_farthest_point,0.3
4,9,26,0.45117315117315115,0.14742088653167107,0.20879120879120883,0.7450549450549451,0.17543859649122806,17,40.32432432432432,7,4.756756756756757,7,6.8108108108108105,13.864864864864865,16,0.00021791458129882812,0.022920608520507812,fec_simple_farthest_point,0.3
