run,mode,sample_fraction,fake_hit_threshold,final_test_mae,final_test_accuracy,total_time_sec,total_wall_time_sec,hits,misses,hit_rate_overall
2,fec_simple_farthest_point,0.2,0.0,0.1228070175438597,0.8771929824561403,0.3490762710571289,0.6647401170048397,2199.0,69.0,0.9695767195767195
