run,mode,sample_fraction,fake_hit_threshold,final_test_mae,final_test_accuracy,total_time_sec,total_wall_time_sec,hits,misses,hit_rate_overall
1,fec_simple_farthest_point,0.1,1e-05,0.0964912280701754,0.9035087719298246,0.549323320388794,0.6685478390136268,1998.0,100.0,0.9523355576739753
