run,gen,invalid,avg,std,min,max,fitness_test,best_ind_length,avg_length,best_ind_nodes,avg_nodes,best_ind_depth,avg_depth,avg_used_codons,best_ind_used_codons,selection_time,generation_time,mode,sample_fraction
2,0,0,0.5422197802197801,0.12354045170446037,0.36923076923076925,0.7516483516483516,,4,23.05,1,4.98,4,5.69,15.51,3,0.0,0.01641106605529785,fec_simple_farthest_point,0.2
2,1,41,0.4659713168187744,0.12363276258430658,0.36483516483516487,0.6307692307692307,0.38596491228070173,32,25.728813559322035,7,4.271186440677966,8,5.762711864406779,13.152542372881356,24,0.00019121170043945312,0.016229629516601562,fec_simple_farthest_point,0.2
2,2,36,0.42462225274725274,0.10343264646480141,0.36483516483516487,0.6307692307692307,0.38596491228070173,32,27.515625,7,4.0,8,6.0,12.328125,24,0.00019860267639160156,0.016958236694335938,fec_simple_farthest_point,0.2
2,3,33,0.4349352140396916,0.11989919010613918,0.36483516483516487,0.8703296703296703,0.38596491228070173,32,27.044776119402986,7,3.671641791044776,8,5.880597014925373,11.35820895522388,24,0.0002300739288330078,0.01661086082458496,fec_simple_farthest_point,0.2
2,4,16,0.4261643118785975,0.10644771425563916,0.36483516483516487,0.6351648351648351,0.38596491228070173,32,27.595238095238095,7,3.0357142857142856,8,5.928571428571429,9.976190476190476,24,0.00021505355834960938,0.015883922576904297,fec_simple_farthest_point,0.2
2,5,29,0.4030026311716452,0.08714745591109167,0.36483516483516487,0.6351648351648351,0.38596491228070173,32,26.492957746478872,7,2.859154929577465,8,5.732394366197183,9.098591549295774,24,0.00019884109497070312,0.01541757583618164,fec_simple_farthest_point,0.2
2,6,24,0.4312897628687102,0.11002355600200739,0.36483516483516487,0.6351648351648351,0.38596491228070173,32,25.644736842105264,7,3.1578947368421053,8,5.7894736842105265,10.131578947368421,24,0.0002052783966064453,0.01734137535095215,fec_simple_farthest_point,0.2
2,7,31,0.40095556617295747,0.08740054889585126,0.36483516483516487,0.7626373626373626,0.38596491228070173,32,23.3768115942029,7,2.5072463768115942,8,5.391304347826087,7.971014492753623,24,0.00019621849060058594,0.01509714126586914,fec_simple_farthest_point,0.2
2,8,27,0.4342014150233328,0.11301531449480591,0.36483516483516487,0.6351648351648351,0.38596491228070173,32,25.246575342465754,7,2.9452054794520546,8,5.917808219178082,9.712328767123287,24,0.00021719932556152344,0.016689062118530273,fec_simple_farthest_point,0.2
2,9,25,0.42886446886446883,0.10996881186613534,0.36483516483516487,0.6351648351648351,0.38596491228070173,32,25.666666666666668,7,2.6533333333333333,8,5.426666666666667,8.36,24,0.0001938343048095703,0.016225576400756836,fec_simple_farthest_point,0.2
2,10,31,0.4030259595476987,0.08834508865288306,0.36483516483516487,0.6307692307692307,0.38596491228070173,32,24.942028985507246,7,2.927536231884058,8,5.753623188405797,9.144927536231885,24,0.00020456314086914062,0.015439510345458984,fec_simple_farthest_point,0.2
2,11,22,0.4422654268808115,0.11736426416237705,0.36483516483516487,0.6351648351648351,0.38596491228070173,32,27.435897435897434,7,3.576923076923077,8,6.230769230769231,11.166666666666666,24,0.00021266937255859375,0.017717838287353516,fec_simple_farthest_point,0.2
2,12,29,0.4459371614301192,0.12767206012006999,0.12307692307692308,0.6351648351648351,0.14912280701754388,43,30.760563380281692,14,3.971830985915493,11,6.563380281690141,12.619718309859154,39,0.00020933151245117188,0.01876211166381836,fec_simple_farthest_point,0.2
2,13,22,0.4529163144547759,0.14087568299889916,0.12307692307692308,0.6351648351648351,0.14912280701754388,43,30.55128205128205,14,4.32051282051282,11,6.717948717948718,13.128205128205128,39,0.00021600723266601562,0.019383668899536133,fec_simple_farthest_point,0.2
2,14,30,0.4357613814756672,0.12133490292010175,0.12307692307692308,0.6351648351648351,0.14912280701754388,43,34.05714285714286,14,5.0,11,7.042857142857143,14.985714285714286,39,0.0002067089080810547,0.019496679306030273,fec_simple_farthest_point,0.2
2,15,19,0.4136752136752136,0.13661819709718354,0.12307692307692308,0.8769230769230769,0.14912280701754388,43,38.51851851851852,14,6.08641975308642,11,7.950617283950617,18.54320987654321,39,0.00022602081298828125,0.023257732391357422,fec_simple_farthest_point,0.2
2,16,25,0.4076776556776556,0.131107144082033,0.12307692307692308,0.6351648351648351,0.14912280701754388,43,44.346666666666664,14,6.48,11,8.293333333333333,19.72,39,0.00021338462829589844,0.024773597717285156,fec_simple_farthest_point,0.2
2,17,24,0.4190283400809716,0.15454462309630285,0.1186813186813187,0.8593406593406594,0.14035087719298245,53,55.73684210526316,15,7.894736842105263,11,8.986842105263158,23.907894736842106,42,0.0002219676971435547,0.026869773864746094,fec_simple_farthest_point,0.2
2,18,32,0.4348739495798319,0.1698127587832066,0.11648351648351651,0.8769230769230769,0.14035087719298245,28,55.86764705882353,8,8.882352941176471,8,9.647058823529411,26.720588235294116,19,0.0002071857452392578,0.02820754051208496,fec_simple_farthest_point,0.2
2,19,29,0.41863488624052003,0.12635908163370624,0.11648351648351651,0.6307692307692307,0.14035087719298245,28,52.436619718309856,8,7.830985915492958,8,8.943661971830986,23.52112676056338,19,0.0002396106719970703,0.026921749114990234,fec_simple_farthest_point,0.2
2,20,32,0.3979314802844214,0.1256630382438753,0.11648351648351651,0.6351648351648351,0.14035087719298245,28,53.044117647058826,8,7.470588235294118,8,8.735294117647058,22.279411764705884,19,0.00023221969604492188,0.0253751277923584,fec_simple_farthest_point,0.2
2,21,27,0.39446033418636156,0.12808570518971638,0.11648351648351651,0.8813186813186813,0.14035087719298245,28,51.45205479452055,8,7.095890410958904,8,8.438356164383562,20.671232876712327,19,0.00020837783813476562,0.02353048324584961,fec_simple_farthest_point,0.2
2,22,25,0.37723076923076915,0.14403354008355598,0.09670329670329669,0.8835164835164835,0.14912280701754388,37,55.32,14,7.8133333333333335,10,8.56,22.08,33,0.00021409988403320312,0.023588180541992188,fec_simple_farthest_point,0.2
2,23,23,0.4307977736549166,0.16129123795769618,0.08131868131868136,0.8813186813186813,0.1578947368421053,47,50.883116883116884,14,7.441558441558442,9,8.636363636363637,21.233766233766232,38,0.00020241737365722656,0.022966623306274414,fec_simple_farthest_point,0.2
2,24,16,0.35630559916274196,0.14314080630966627,0.08131868131868136,0.6351648351648351,0.1578947368421053,47,54.20238095238095,14,8.511904761904763,9,8.928571428571429,23.94047619047619,38,0.00019407272338867188,0.023840665817260742,fec_simple_farthest_point,0.2
2,25,25,0.36902564102564106,0.17025508879591572,0.08131868131868136,0.8769230769230769,0.1578947368421053,47,53.57333333333333,14,8.693333333333333,9,8.586666666666666,24.026666666666667,38,0.00021600723266601562,0.023764610290527344,fec_simple_farthest_point,0.2
2,26,30,0.4096703296703297,0.18203716646319976,0.08131868131868136,0.8769230769230769,0.1578947368421053,47,57.34285714285714,14,10.614285714285714,9,9.257142857142858,28.82857142857143,38,0.00022745132446289062,0.025855064392089844,fec_simple_farthest_point,0.2
2,27,26,0.35945945945945945,0.1764283286362175,0.07692307692307687,0.6307692307692307,0.14912280701754388,41,58.21621621621622,9,10.472972972972974,9,9.18918918918919,28.7027027027027,27,0.00022292137145996094,0.02450084686279297,fec_simple_farthest_point,0.2
2,28,22,0.3642434488588335,0.18911798955390163,0.07692307692307687,0.6351648351648351,0.14912280701754388,41,61.37179487179487,9,9.705128205128204,9,8.948717948717949,26.935897435897434,27,0.00020384788513183594,0.024943113327026367,fec_simple_farthest_point,0.2
2,29,21,0.3979691194881069,0.19353925449126685,0.07692307692307687,0.8769230769230769,0.14912280701754388,41,61.31645569620253,9,10.367088607594937,9,9.367088607594937,28.936708860759495,27,0.0002117156982421875,0.028477907180786133,fec_simple_farthest_point,0.2
2,30,24,0.41252168883747836,0.20477741279728925,0.07692307692307687,0.9186813186813186,0.14912280701754388,41,61.60526315789474,9,10.013157894736842,9,8.736842105263158,27.513157894736842,27,0.00021219253540039062,0.025223255157470703,fec_simple_farthest_point,0.2
