run,mode,sample_fraction,fake_hit_threshold,final_test_mae,final_test_accuracy,total_time_sec,total_time_fair_sec,total_wall_time_sec,fake_eval_time_sec,hits,misses,hit_rate_overall,fake_hits
26,fec_simple_farthest_point,0.3,0.0,0.336272040302267,0.663727959697733,28.499648809432983,24.780340664554387,69.58751929877326,3.719308144878596,22758.0,14231.0,0.6152639974046338,477
