source,sampling_method,mode,sampling_fraction,sample_fraction,threshold,fake_hit_threshold,speedup,speedup_pvalue,delta_mae_vs_baseline,delta_accuracy_vs_baseline,final_test_mae_mean,final_test_mae_std,final_test_accuracy_mean,final_test_accuracy_std,total_time_sec_mean,total_time_sec_std,mae_pvalue
baseline,,baseline_simple,,1.0,,,1.0,,0.0,0.0,0.6777777777777778,0.05583264233956049,0.3222222222222222,0.055832642339560486,0.04263877868652339,0.020453233207603408,
FEC,farthest_point,fec_simple_farthest_point,0.1,0.1,0.0,0.0,0.9025426657457047,0.6877527752032846,-0.0017214397496088107,0.0017214397496088107,0.676056338028169,0.01991850087849427,0.323943661971831,0.019918500878494276,0.059045267105102495,0.021999657882462272,0.932108091850581
FEC,farthest_point,fec_simple_farthest_point,0.2,0.2,0.0,0.0,0.9130031985058652,0.6573471640581046,0.0010954616588418897,-0.0010954616588419452,0.6788732394366197,0.016724425474701262,0.32112676056338024,0.016724425474701266,0.059778356552123976,0.028627562710876617,0.9560828711833078
FEC,farthest_point,fec_simple_farthest_point,0.3,0.3,0.0,0.0,0.9533221065609607,0.5923353599316044,-0.015805946791862313,0.015805946791862258,0.6619718309859155,0.017535069856322128,0.33802816901408445,0.017535069856322125,0.05738825798034662,0.022100768983948384,0.43534532166835166
FEC,stratified,fec_simple_stratified,0.1,0.1,0.0,0.0,0.9523933842427778,0.5909468798673254,-0.017214397496087663,0.017214397496087663,0.6605633802816901,0.020603857518771532,0.33943661971830985,0.02060385751877151,0.05620450973510738,0.02149774562427469,0.4034113382452645
FEC,stratified,fec_simple_stratified,0.2,0.2,0.0,0.0,0.9560546860296745,0.5866569179718162,-0.005242566510172186,0.005242566510172186,0.6725352112676056,0.016739245526767175,0.3274647887323944,0.016739245526767164,0.05706441402435297,0.02224079895518224,0.7924710003082321
FEC,stratified,fec_simple_stratified,0.3,0.3,0.0,0.0,0.8975166741006716,0.6951338990192113,-0.007355242566510212,0.007355242566510156,0.6704225352112676,0.013287297369093775,0.32957746478873234,0.013287297369093782,0.060491585731506314,0.025212596671004187,0.7086637509462289
