run,mode,sample_fraction,fake_hit_threshold,final_test_mae,final_test_accuracy,total_time_sec,total_time_fair_sec,total_wall_time_sec,fake_eval_time_sec,hits,misses,hit_rate_overall,fake_hits
5,fec_simple_farthest_point,0.4,0.0,0.06373626373626373,0.9362637362637363,66.55872750282288,66.55872750282288,69.70374435395934,0.0,198267.0,4663.0,0.9770216330754448,0
