mode,sample_fraction,gen_mean,hit_mean,fitness_cached_mean,fitness_full_train_mean,fake_hit_mean,fitness_diff_mean,gen_std,hit_std,fitness_cached_std,fitness_full_train_std,fake_hit_std,fitness_diff_std
farthest_point,0.1,5.525952693823916,0.5896846254927727,0.3831745100913844,0.41140540672674936,0.1895532194480946,0.0011591932956683691,2.984021714130678,0.49189091061964274,0.17136061694838908,0.1710631320652586,0.39194744092155637,0.014955692692178859
farthest_point,0.2,5.388256880733945,0.5467889908256881,0.3673319204050394,0.39921249660056496,0.07706422018348624,0.00059991008841306,3.059005308151119,0.4978059765988292,0.15143756376562728,0.15696008626911304,0.26669331853459943,0.01405782469224479
farthest_point,0.3,5.528161888701518,0.5790893760539629,0.4004792120078881,0.42545481719067685,0.0596964586846543,0.0012868931647604777,3.040197166893904,0.4937052466759849,0.17839612323250584,0.17441433358942657,0.23692359845563227,0.014699656883064915
stratified,0.1,5.508264462809917,0.6547997457088366,0.3964592914324646,0.4187430701619779,0.32453909726637,0.0018393996697906928,2.984505713848967,0.47543352713968345,0.17694806288737344,0.17088843173800897,0.4682023831762288,0.015724987290952022
stratified,0.2,5.537012987012987,0.6279220779220779,0.3745124185852428,0.40676583700630886,0.2146103896103896,0.0021705419504875027,3.0343156719817284,0.4833590197566378,0.1634849694317405,0.16658787483488424,0.4105517875757776,0.015092241338589378
stratified,0.3,5.546267629858961,0.6360509115927072,0.38060165286119574,0.4059848029382734,0.12418300653594772,0.00010727802864812415,3.034858086697438,0.4811342322624666,0.16360243678605235,0.1646702348546335,0.32979021729523844,0.00837964314498642
