run,mode,sample_fraction,final_test_mae,final_test_accuracy,total_time_sec,total_time_fair_sec,total_wall_time_sec,fake_eval_time_sec,hits,misses,hit_rate_overall,fake_hits,fake_hits_default,fake_hit_ratio_default,fake_hits_loose,fake_hit_ratio_loose,fake_hits_strict,fake_hit_ratio_strict
5,fec_simple_stratified,0.2,0.26315789473684215,0.7368421052631579,0.1126248836517334,0.09800653380807489,0.12334808596642688,0.014618349843658507,254.0,61.0,0.8063492063492064,73,73,0.2874015748031496,73,0.2874015748031496,73,0.2874015748031496
