run,mode,sample_fraction,final_test_mae,final_test_accuracy,total_time_sec,total_time_fair_sec,total_wall_time_sec,fake_eval_time_sec,hits,misses,hit_rate_overall,fake_hits,fake_hit_ratio
7,fec_simple_farthest_point,0.4,0.1785714285714286,0.8214285714285714,1.407684564590454,1.407684564590454,1.5395675230029156,0.0,10533.0,1385.0,0.8837892263802651,0,0.0
