run,mode,sample_fraction,final_test_mae,final_test_accuracy,total_time_sec,total_time_fair_sec,total_wall_time_sec,fake_eval_time_sec,hits,misses,hit_rate_overall,fake_hits,fake_hit_ratio
7,fec_simple_stratified,0.2,0.1785714285714286,0.8214285714285714,1.1359078884124756,1.1359078884124756,1.2584131760013406,0.0,11401.0,720.0,0.9405989604818085,0,0.0
