run,mode,sample_fraction,fake_hit_threshold,final_test_mae,final_test_accuracy,total_time_sec,total_time_fair_sec,total_wall_time_sec,fake_eval_time_sec,hits,misses,hit_rate_overall,fake_hits
9,fec_simple_farthest_point,0.1,0.0,0.11428571428571432,0.8857142857142857,0.08917045593261719,0.06745541101554409,0.18577719299355522,0.0217150449170731,353.0,25.0,0.9338624338624338,20
