run,mode,sample_fraction,final_test_mae,final_test_accuracy,total_time_sec,total_time_fair_sec,total_wall_time_sec,fake_eval_time_sec,hits,misses,hit_rate_overall,fake_hits,fake_hit_ratio
5,fec_simple_stratified,0.2,0.1484375,0.8515625,3.2029497623443604,2.5867316992298584,3.317618051994941,0.616218063114502,8600.0,532.0,0.9417433201927289,1123,0.1305813953488372
