run,mode,sample_fraction,final_test_mae,final_test_accuracy,total_time_sec,total_time_fair_sec,total_wall_time_sec,fake_eval_time_sec,hits,misses,hit_rate_overall,fake_hits,fake_hit_ratio
2,fec_simple_farthest_point,0.1,0.1328125,0.8671875,3.3407790660858154,2.711212355774478,3.5106187499986845,0.6295667103113374,7563.0,639.0,0.9220921726408193,2075,0.2743620256511966
