run,mode,sample_fraction,final_test_mae,final_test_accuracy,total_time_sec,total_time_fair_sec,total_wall_time_sec,fake_eval_time_sec,hits,misses,hit_rate_overall,fake_hits,fake_hit_ratio
8,fec_simple_stratified,0.2,0.043749999999999956,0.95625,1.2324542999267578,1.2324542999267578,1.3336050750003778,0.0,9034.0,211.0,0.9771768523526231,0,0.0
