run,mode,sample_fraction,final_test_mae,final_test_accuracy,total_time_sec,total_time_fair_sec,total_wall_time_sec,fake_eval_time_sec,hits,misses,hit_rate_overall,fake_hits,fake_hit_ratio
1,fec_simple_stratified,0.1,0.3313253012048193,0.6686746987951807,2.7433674335479736,2.18383260693372,2.880641294999805,0.5595348266142537,11620.0,348.0,0.9709224598930482,7301,0.6283132530120482
