run,mode,sample_fraction,final_test_mae,final_test_accuracy,total_time_sec,total_time_fair_sec,total_wall_time_sec,fake_eval_time_sec,hits,misses,hit_rate_overall,fake_hits,fake_hit_ratio
10,fec_simple_stratified,0.2,0.30722891566265065,0.6927710843373494,4.12526273727417,4.12526273727417,4.2713396010003635,0.0,9818.0,1742.0,0.8493079584775086,0,0.0
