run,mode,sample_fraction,final_test_mae,final_test_accuracy,total_time_sec,total_time_fair_sec,total_wall_time_sec,fake_eval_time_sec,hits,misses,hit_rate_overall,fake_hits,fake_hit_ratio
7,fec_simple_stratified,0.1,0.1785714285714286,0.8214285714285714,2.292313575744629,1.854419351402612,2.4187089770057355,0.43789422434201697,9979.0,86.0,0.9914555389965226,3876,0.38841567291311757
