run,mode,sample_fraction,fake_hit_threshold,final_test_mae,final_test_accuracy,total_time_sec,total_time_fair_sec,total_wall_time_sec,fake_eval_time_sec,hits,misses,hit_rate_overall,fake_hits
14,fec_simple_kmeans,0.1,0.0,0.336272040302267,0.663727959697733,133.91861629486084,133.91861629486084,137.79062057600822,0.0,89370.0,97663.0,0.4778301155411077,0
