gen,invalid,avg,std,min,max,fitness_test,best_ind_length,avg_length,best_ind_nodes,avg_nodes,best_ind_depth,avg_depth,avg_used_codons,best_ind_used_codons,selection_time,generation_time,run,mode,sample_fraction
0,0,0.5235123537931228,0.08158809260668223,0.3413098236775819,0.6618387909319899,,21,20.299914310197085,4,4.497000856898029,7,5.672664952870608,13.628963153384747,14,0.0,0.27919626235961914,7,fec_simple_farthest_point,0.1
1,2038,0.4665506440823995,0.07429762181708914,0.3387909319899244,0.6593198992443325,0.3387909319899244,44,22.119952494061756,7,3.676959619952494,7,5.55027711797308,10.964766429136976,21,0.007851362228393555,0.3518545627593994,7,fec_simple_farthest_point,0.1
2,1762,0.4423907800222329,0.07523807569317749,0.336272040302267,0.6605793450881612,0.336272040302267,23,26.637149028077754,3,3.997480201583873,7,6.14902807775378,11.977681785457163,10,0.013104677200317383,0.5031237602233887,7,fec_simple_farthest_point,0.1
3,1612,0.4362594625584384,0.08130705850634211,0.336272040302267,0.6618387909319899,0.336272040302267,23,29.776708692767087,3,4.410086264100863,7,6.660252156602522,13.233908427339085,10,0.008987188339233398,0.5063557624816895,7,fec_simple_farthest_point,0.1
4,1354,0.42992602380635575,0.0839097884771183,0.336272040302267,0.6574307304785894,0.336272040302267,23,32.028536733454764,3,4.710989678202793,7,7.030965391621129,14.188221007893139,10,0.008689165115356445,0.46675872802734375,7,fec_simple_farthest_point,0.1
5,1247,0.4268328671135995,0.08626778330464685,0.3343828715365239,0.663727959697733,0.3343828715365239,36,34.18278641335636,10,4.890616004605642,11,7.317213586643638,14.784110535405873,31,0.014530181884765625,0.7234668731689453,7,fec_simple_farthest_point,0.1
6,1084,0.42243537741130466,0.08717748755360856,0.3343828715365239,0.663727959697733,0.3343828715365239,36,35.44886828470139,10,4.985274065994001,11,7.491955276793019,15.078265612217072,31,0.011805057525634766,0.4911925792694092,7,fec_simple_farthest_point,0.1
7,1066,0.42054722306549935,0.08751450065153805,0.3343828715365239,0.663727959697733,0.3343828715365239,36,37.20412595005429,10,5.153094462540716,11,7.681596091205212,15.59500542888165,31,0.008686542510986328,0.6370851993560791,7,fec_simple_farthest_point,0.1
8,880,0.4161170746850419,0.08616976145122163,0.3343828715365239,0.6624685138539043,0.3343828715365239,36,38.66607005880849,10,5.199181794937356,11,7.744822296087957,15.670928151367937,31,0.009863138198852539,0.5035481452941895,7,fec_simple_farthest_point,0.1
9,756,0.4179577848100071,0.08927006529280702,0.3318639798488665,0.663727959697733,0.3318639798488665,51,40.452410691981015,7,5.270796902323258,9,7.90382213339995,15.963777167124656,22,0.011426687240600586,0.8110480308532715,7,fec_simple_farthest_point,0.1
10,729,0.41629166312889737,0.08910514643768455,0.3318639798488665,0.6643576826196473,0.3318639798488665,51,41.826966292134834,7,5.400499375780274,9,8.031710362047441,16.426716604244692,22,0.011857032775878906,0.73775315284729,7,fec_simple_farthest_point,0.1
11,743,0.41363165649021083,0.0879096610811266,0.3318639798488665,0.663727959697733,0.3318639798488665,51,43.55213505461768,7,5.627606752730884,9,8.180486593843098,17.06256206554121,22,0.008945465087890625,0.7555599212646484,7,fec_simple_farthest_point,0.1
12,730,0.4123167771757877,0.08740000988596336,0.3318639798488665,0.663727959697733,0.3318639798488665,51,45.30107258667997,7,5.720379146919432,9,8.291843352456972,17.38712895984036,22,0.013705253601074219,0.7546546459197998,7,fec_simple_farthest_point,0.1
13,645,0.41299756054934084,0.0878397289930897,0.3318639798488665,0.663727959697733,0.3318639798488665,51,47.94856865599224,7,5.995147986414362,9,8.42479378942261,18.229985443959244,22,0.009501934051513672,0.714503288269043,7,fec_simple_farthest_point,0.1
14,632,0.41256753361934967,0.08833303286265502,0.3312342569269522,0.663727959697733,0.3312342569269522,72,50.184421256976464,6,6.181509342392623,9,8.542829410337296,18.714389711235135,19,0.010481595993041992,0.8204686641693115,7,fec_simple_farthest_point,0.1
15,607,0.41245583790723744,0.08899502766150191,0.3312342569269522,0.6662468513853904,0.3312342569269522,72,52.86963815001198,6,6.546848789839444,9,8.727534148094895,19.71147855260005,19,0.01140284538269043,0.6720712184906006,7,fec_simple_farthest_point,0.1
16,561,0.41023524968767416,0.08678532358790556,0.33060453400503775,0.6643576826196473,0.33060453400503775,67,54.62055897678825,18,6.808147797252487,14,8.8671245855045,20.446234012316438,50,0.0120697021484375,0.7268342971801758,7,fec_simple_farthest_point,0.1
17,569,0.4093108428264718,0.08723260008204754,0.33060453400503775,0.663727959697733,0.33060453400503775,67,56.24736337488015,18,7.130632790028764,14,9.076941514860978,21.394534995206136,50,0.01500391960144043,0.8583381175994873,7,fec_simple_farthest_point,0.1
18,601,0.4109267784243898,0.08798782967999956,0.33060453400503775,0.663727959697733,0.33060453400503775,67,59.29573754789272,18,7.749760536398467,14,9.3227969348659,23.08213601532567,50,0.01077413558959961,0.7836225032806396,7,fec_simple_farthest_point,0.1
19,601,0.4118891687657431,0.08904676773980083,0.33060453400503775,0.663727959697733,0.33060453400503775,67,61.2655421686747,18,8.231807228915663,14,9.577349397590362,24.382168674698796,50,0.010633230209350586,0.8570139408111572,7,fec_simple_farthest_point,0.1
20,579,0.40915608720145963,0.0884709945586134,0.33060453400503775,0.6656171284634761,0.33060453400503775,67,64.28993800667621,18,8.527896995708154,14,9.709108249880781,25.211969480209824,50,0.016195058822631836,0.8540308475494385,7,fec_simple_farthest_point,0.1
21,653,0.4056177391038852,0.08675914941166295,0.32745591939546603,0.663727959697733,0.32745591939546603,131,66.96339393939394,16,9.109818181818182,12,9.951030303030302,26.836606060606062,49,0.011483907699584961,0.8840057849884033,7,fec_simple_farthest_point,0.1
22,647,0.4090870630745575,0.09050871792380065,0.32745591939546603,0.6643576826196473,0.32745591939546603,131,70.99420009666505,16,9.907443209279846,12,10.25543740937651,28.968342194296763,49,0.01232767105102539,1.3040602207183838,7,fec_simple_farthest_point,0.1
23,681,0.4060576929545028,0.08932014547305353,0.32745591939546603,0.663727959697733,0.32745591939546603,131,73.22602573440156,16,10.446224811847536,12,10.450352027191066,30.364408837096384,49,0.011806488037109375,1.1689655780792236,7,fec_simple_farthest_point,0.1
24,652,0.4047693434056488,0.08817093469924746,0.32745591939546603,0.6693954659949621,0.32745591939546603,131,76.15125847047435,16,10.740561471442401,12,10.573572120038722,31.09511132623427,49,0.010748624801635742,1.0662157535552979,7,fec_simple_farthest_point,0.1
25,688,0.4041249145179424,0.0879856241693418,0.32745591939546603,0.663727959697733,0.32745591939546603,131,80.03691112190384,16,11.720738222438078,12,10.912093249150074,33.678241864983,49,0.011275529861450195,1.367460012435913,7,fec_simple_farthest_point,0.1
26,764,0.4009437750503965,0.08662732851934951,0.32745591939546603,0.6668765743073048,0.32745591939546603,131,83.43376173999012,16,12.605783489866536,12,11.27310924369748,36.035096391497774,49,0.0166165828704834,1.3054049015045166,7,fec_simple_farthest_point,0.1
27,756,0.40021564967005413,0.08651038997331345,0.32745591939546603,0.6643576826196473,0.32745591939546603,131,88.94274528994373,16,13.550770736481526,12,11.582823586983118,38.57034499632983,49,0.013390302658081055,1.5908079147338867,7,fec_simple_farthest_point,0.1
28,782,0.4016126518193381,0.08711564952828799,0.32745591939546603,0.6656171284634761,0.32745591939546603,131,92.19925742574257,16,14.098019801980199,12,11.741831683168316,39.872772277227725,49,0.017499208450317383,1.5835659503936768,7,fec_simple_farthest_point,0.1
29,750,0.401622508318562,0.08766282166334832,0.32745591939546603,0.663727959697733,0.32745591939546603,131,97.19802469135803,16,14.44641975308642,12,11.7879012345679,40.66395061728395,49,0.014608144760131836,1.483607530593872,7,fec_simple_farthest_point,0.1
30,734,0.4000481226616453,0.08612612907115952,0.32745591939546603,0.6656171284634761,0.32745591939546603,131,101.25954011741683,16,15.375978473581213,12,12.160714285714286,43.18835616438356,49,0.016782045364379883,1.6900124549865723,7,fec_simple_farthest_point,0.1
31,786,0.40087157416614644,0.08781762308528254,0.3268261964735516,0.6662468513853904,0.3268261964735516,91,106.37409713574097,11,16.413200498132007,11,12.436363636363636,45.912079701120796,34,0.011426448822021484,1.7685232162475586,7,fec_simple_farthest_point,0.1
32,739,0.3951976647516472,0.08305797347979478,0.3268261964735516,0.663727959697733,0.3268261964735516,91,111.47093596059113,11,17.53990147783251,11,12.919704433497538,49.0487684729064,34,0.010730981826782227,1.7251880168914795,7,fec_simple_farthest_point,0.1
33,771,0.39830231428228385,0.08784336410419805,0.3268261964735516,0.6643576826196473,0.3268261964735516,91,115.9925907631514,11,18.154606075574215,11,13.013583600889108,50.64015806371944,34,0.010706424713134766,1.9529967308044434,7,fec_simple_farthest_point,0.1
34,869,0.39579345088161205,0.08454148620114463,0.3268261964735516,0.6662468513853904,0.3268261964735516,91,121.1768152866242,11,18.74547770700637,11,13.178089171974522,52.07464968152866,34,0.017982959747314453,2.3138046264648438,7,fec_simple_farthest_point,0.1
35,748,0.3970543288297476,0.08582700819149874,0.3268261964735516,0.6662468513853904,0.3268261964735516,91,126.58282057592912,11,18.72877184346542,11,13.17204036426286,51.93477725818361,34,0.017087697982788086,2.0936336517333984,7,fec_simple_farthest_point,0.1
36,720,0.3988061502938707,0.08777522855374416,0.3243073047858942,0.663727959697733,0.3243073047858942,149,131.50980392156862,44,20.049754901960785,21,13.501960784313725,55.36053921568627,123,0.02248358726501465,2.0737674236297607,7,fec_simple_farthest_point,0.1
37,753,0.3964119856741941,0.08565116477852788,0.3243073047858942,0.6681360201511335,0.3243073047858942,149,137.7528535980149,44,20.79330024813896,21,13.698263027295285,57.22332506203474,123,0.01750016212463379,3.038787841796875,7,fec_simple_farthest_point,0.1
38,742,0.3989632369669761,0.08786988249393207,0.3243073047858942,0.6649874055415617,0.3243073047858942,149,143.27569047026623,44,21.424483702413536,21,13.802936053744713,58.72331425727793,123,0.01831340789794922,3.2567172050476074,7,fec_simple_farthest_point,0.1
39,786,0.3956982309620195,0.08506783561714244,0.3243073047858942,0.6643576826196473,0.3243073047858942,149,146.38886101354743,44,21.765679879578524,21,13.995985950827897,59.65955845459107,123,0.020242691040039062,3.305973768234253,7,fec_simple_farthest_point,0.1
40,799,0.3971728755137213,0.08626992671799885,0.3243073047858942,0.6681360201511335,0.3243073047858942,149,150.0157894736842,44,21.459147869674187,21,13.851378446115287,58.709273182957396,123,0.02171039581298828,3.4273455142974854,7,fec_simple_farthest_point,0.1
