mode,sample_fraction,fake_hit_threshold,gen,invalid_mean,avg_mean,std_mean,min_mean,max_mean,fitness_test_mean,best_ind_length_mean,avg_length_mean,best_ind_nodes_mean,avg_nodes_mean,best_ind_depth_mean,avg_depth_mean,avg_used_codons_mean,best_ind_used_codons_mean,selection_time_mean,generation_time_mean,invalid_std,avg_std,std_std,min_std,max_std,fitness_test_std,best_ind_length_std,avg_length_std,best_ind_nodes_std,avg_nodes_std,best_ind_depth_std,avg_depth_std,avg_used_codons_std,best_ind_used_codons_std,selection_time_std,generation_time_std
fec_simple_farthest_point,0.1,0.0,0,0.0,0.5221420125883918,0.07380858843916313,0.3896725440806045,0.6207808564231738,,22.4,20.60662563040824,4.8,4.563767716858106,6.5,5.671053730107506,13.843896355064548,15.2,0.0,0.004735088348388631,0.0,0.010236059950510202,0.006670866220461879,0.01992513381375598,0.018737405277016676,,12.539537471533787,2.3372222789344224,2.749545416973504,0.528134306482383,0.9219544457292888,0.22212140821401477,1.5557209239709142,8.328265125462805,0.0,0.0011846873341409372
fec_simple_farthest_point,0.1,0.0,1,18.4,0.46755904230095746,0.06475048081772633,0.380352644836272,0.6090680100755668,0.380352644836272,26.6,21.17485972271456,5.9,3.6059447201543975,6.9,5.480335926319798,10.8394362453556,17.5,0.00010306835174557938,0.0058833122253417495,4.882622246293481,0.015430066375963603,0.009132202942365022,0.019450182885995582,0.021100510752956207,0.019450182885995582,11.490865937778581,3.6578366246084166,2.4269322199023193,0.4617102417310802,0.30000000000000004,0.29236094007658653,1.3792870866748608,6.216912416947821,1.706452561818097e-05,0.0012978016815385469
fec_simple_farthest_point,0.1,0.0,2,17.1,0.44413590295722927,0.06280034817636157,0.37424433249370276,0.5955289672544081,0.37424433249370276,31.7,24.164080211156822,5.6,3.744361198091037,7.0,5.858235656219527,11.240508576698094,16.5,9.67741012572814e-05,0.00574474334716791,2.071231517720798,0.015011952978706646,0.01233118981774877,0.017782398593138942,0.014880793684189288,0.017782398593138942,8.752713864853575,5.301820118931617,1.9078784028338913,0.8266328313418877,0.0,0.687732214409349,2.626702111350619,3.827531841800927,1.3933296810169882e-05,0.0012201197904941265
fec_simple_farthest_point,0.1,0.0,3,16.8,0.4342231916288313,0.06300067895872932,0.3688287153652393,0.5991183879093199,0.3688287153652393,32.1,28.161930849091583,6.2,4.308680412098099,7.4,6.481239869696488,12.726783727951693,18.3,0.00011975765228267561,0.0061969280242919495,2.227105745132009,0.023380787094490863,0.020400028304621978,0.016524798197044686,0.028819302373210412,0.016524798197044686,9.833107342035884,4.018389333611039,2.1817424229271434,0.9340190981751801,0.9165151389911681,0.5506027621246932,2.4589841116192868,5.3113086899558,2.6401894728209565e-05,0.001264736795386576
fec_simple_farthest_point,0.1,0.0,4,15.7,0.43805666411604866,0.0697692859660879,0.36738035264483626,0.6042191435768263,0.36738035264483626,31.5,30.52259083209741,6.6,4.615686261146787,7.8,6.682629302596408,13.51225532962375,19.5,0.00010774135589595984,0.0065290451049804295,3.5227829907617085,0.025138089678332268,0.015577322478825071,0.016244410415502487,0.024052200848134836,0.016244410415502487,9.759610647971568,4.6050023725459575,1.9595917942265424,0.9087034089070181,1.16619037896906,0.6837954491490441,2.4709434677967943,4.984977432245808,1.9917428735979633e-05,0.0013109614918024376
fec_simple_farthest_point,0.1,0.0,5,16.0,0.4309906045050639,0.07300193624200396,0.3655541561712846,0.5987405541561713,0.3655541561712846,34.1,30.638872823311324,7.7,4.850710654367934,8.2,6.972727425243202,14.362828592540788,21.8,0.00011811256408687,0.006439566612243611,4.919349550499537,0.02476086383343763,0.017824300823801785,0.015553646265823848,0.025259347378784235,0.015553646265823848,11.040380428228007,6.636883101036926,3.0675723300355937,1.3025006089799815,1.2489995996796794,0.9396132967378887,3.7363493124266958,7.717512552629895,1.5054467268359692e-05,0.0013594854392518353
fec_simple_farthest_point,0.1,0.0,6,14.5,0.4329661689286855,0.07795408814561494,0.36070528967254406,0.608375314861461,0.36070528967254406,39.1,32.36665172743484,8.4,5.250180955514148,8.4,7.082837251041835,15.359276534333835,23.4,0.00011732578277583031,0.007082343101501421,5.258326730053963,0.02499863761840505,0.013235283094407463,0.01683328407718247,0.01642466594726646,0.01683328407718247,12.283729075488434,8.248343658152384,4.363484845854286,1.9696383170565486,1.3564659966250538,1.0718027239619226,5.0824269583471775,10.180373274099528,2.139411892492317e-05,0.0022796859872565374
fec_simple_farthest_point,0.1,0.0,7,11.6,0.4332485662692904,0.07629571406242022,0.3604534005037783,0.606360201511335,0.3604534005037783,39.6,34.78911198311239,8.3,5.626835511323293,8.3,7.248759833405984,16.273194125077833,23.1,0.0001170158386230011,0.00733318328857416,2.8000000000000003,0.023405410935802777,0.016301573339725244,0.01682008667485797,0.021996087352417235,0.01682008667485797,13.055267136294072,8.175236408832442,4.360045871318328,1.731547690799674,1.1874342087037917,0.8622595942547443,4.22975966606554,10.024470060806207,1.5243060230745e-05,0.0019753821544382347
fec_simple_farthest_point,0.1,0.0,8,13.1,0.42510347060171105,0.07135115718804677,0.360264483627204,0.5967884130982368,0.360264483627204,39.6,39.29212069422364,8.3,6.735398588714766,8.3,7.712936712973478,19.218721619728974,23.1,0.00012028217315669672,0.008311986923217728,5.068530358989675,0.027743749245994122,0.02031303838977819,0.01695919940936449,0.06060084480522615,0.01695919940936449,13.055267136294072,10.203197379757237,4.360045871318328,2.35550237242626,1.1874342087037917,0.8384150721585614,5.269434010686853,10.024470060806207,1.8622688867080934e-05,0.001959994902817475
fec_simple_farthest_point,0.1,0.0,9,12.7,0.4314483677664332,0.07827922297402083,0.35598236775818637,0.6144836272040302,0.35598236775818637,44.8,41.745158159310265,7.2,6.679775682590829,8.0,7.765936905551138,18.92568707105827,19.9,0.00013208389282223345,0.00835342407226557,5.459853477887479,0.022596870853101903,0.014631466351552692,0.013305048415258024,0.025125550018050533,0.013305048415258024,20.444070044880984,13.454266596905768,4.28485705712571,2.9129726310640534,1.0954451150103321,1.0499883558805507,6.623067132216123,8.94930164873215,4.280619516314462e-05,0.0023727242293397183
