mode,sample_fraction,final_test_mae_mean,final_test_accuracy_mean,total_time_sec_mean,total_wall_time_sec_mean,final_test_mae_std,final_test_accuracy_std,total_time_sec_std,total_wall_time_sec_std
baseline_simple,1.0,0.029999999999999992,0.97,6.064244115352631,6.190264127051341,0.039999999999999994,0.04,2.084407323983984,2.121705824776159
