run,mode,sample_fraction,final_test_mae,final_test_accuracy,total_time_sec,total_time_fair_sec,total_wall_time_sec,fake_eval_time_sec,hits,misses,hit_rate_overall,fake_hits,fake_hits_default,fake_hit_ratio_default,fake_hits_loose,fake_hit_ratio_loose,fake_hits_strict,fake_hit_ratio_strict
1,fec_simple_stratified,0.2,0.25877192982456143,0.7412280701754386,0.04946494102478027,0.045249205897562206,0.058027937018778175,0.004215735127218068,60.0,49.0,0.5504587155963303,30,30,0.5,30,0.5,30,0.5
