run,mode,sample_fraction,final_test_mae,final_test_accuracy,total_time_sec,total_time_fair_sec,total_wall_time_sec,fake_eval_time_sec,hits,misses,hit_rate_overall,fake_hits,fake_hits_default,fake_hit_ratio_default,fake_hits_loose,fake_hit_ratio_loose,fake_hits_strict,fake_hit_ratio_strict
2,fec_simple_stratified,0.2,0.25877192982456143,0.7412280701754386,0.04865694046020508,0.044363719294779,0.05770300101721659,0.0042932211654260755,62.0,70.0,0.4696969696969697,14,14,0.22580645161290322,14,0.22580645161290322,14,0.22580645161290322
