run,mode,sample_fraction,final_test_mae,final_test_accuracy,total_time_sec,total_time_fair_sec,total_wall_time_sec,fake_eval_time_sec,hits,misses,hit_rate_overall,fake_hits,fake_hits_default,fake_hit_ratio_default,fake_hits_loose,fake_hit_ratio_loose,fake_hits_strict,fake_hit_ratio_strict
4,fec_simple_farthest_point,0.3,0.24122807017543857,0.7587719298245614,0.058823585510253906,0.05265467875869945,0.09831072896486148,0.006168906751554459,68.0,52.0,0.5666666666666667,5,5,0.07352941176470588,5,0.07352941176470588,5,0.07352941176470588
