run,mode,sample_fraction,final_test_mae,final_test_accuracy,total_time_sec,total_time_fair_sec,total_wall_time_sec,fake_eval_time_sec,hits,misses,hit_rate_overall,fake_hits,fake_hits_default,fake_hit_ratio_default,fake_hits_loose,fake_hit_ratio_loose,fake_hits_strict,fake_hit_ratio_strict
1,fec_simple_farthest_point,0.3,0.25877192982456143,0.7412280701754386,0.05065107345581055,0.046990550647024065,0.09306220000144094,0.0036605228087864816,52.0,92.0,0.3611111111111111,5,5,0.09615384615384616,5,0.09615384615384616,5,0.09615384615384616
