run,mode,sample_fraction,final_test_mae,final_test_accuracy,total_time_sec,total_time_fair_sec,total_wall_time_sec,fake_eval_time_sec,hits,misses,hit_rate_overall,fake_hits,fake_hits_default,fake_hit_ratio_default,fake_hits_loose,fake_hit_ratio_loose,fake_hits_strict,fake_hit_ratio_strict
5,fec_simple_stratified,0.2,0.2807017543859649,0.7192982456140351,0.05038738250732422,0.044653118646238,0.059380895050708205,0.0057342638610862195,106.0,62.0,0.6309523809523809,17,17,0.16037735849056603,17,0.16037735849056603,17,0.16037735849056603
