run,mode,sample_fraction,final_test_mae,final_test_accuracy,total_time_sec,total_time_fair_sec,total_wall_time_sec,fake_eval_time_sec,hits,misses,hit_rate_overall,fake_hits,fake_hit_ratio
9,fec_simple_farthest_point,0.3,0.16167664670658688,0.8383233532934131,3.6296000480651855,3.150619020787417,3.794326513001579,0.4789810272777686,6955.0,3905.0,0.6404235727440147,1513,0.2175413371675054
