mode,sample_fraction,gen,hit_mean,fitness_cached_mean,fitness_full_train_mean,fake_hit_mean,fitness_diff_mean,hit_std,fitness_cached_std,fitness_full_train_std,fake_hit_std,fitness_diff_std
farthest_point,0.1,0,0.9578319277309244,0.5291709404258996,0.5515406332797637,0.0,0.0,0.2009724507244354,0.12079618756158339,0.16843078276320084,0.0,0.0
farthest_point,0.1,1,0.9864780528396089,0.46560329871169176,0.4883741899126514,0.0,0.0,0.11549503931071109,0.12143048215918316,0.2555887356925491,0.0,0.0
farthest_point,0.1,2,0.9873410091024173,0.4319091251260492,0.49362637362637357,0.0,0.0,0.11179776762993827,0.10905589683913616,0.24669571068439092,0.0,0.0
farthest_point,0.1,3,0.9876892907724153,0.42538139116564,0.4729845375863075,0.0,0.0,0.11026856154815178,0.10638660616723127,0.25539464902943,0.0,0.0
farthest_point,0.1,4,0.9881238802149988,0.4247808659247295,0.4492989768851838,0.0,0.0,0.10832856301019404,0.1084604639801021,0.2669425421396806,0.0,0.0
farthest_point,0.1,5,0.9875990354805374,0.4218796799393739,0.4521280306994592,0.0,0.0,0.11066698061504039,0.1102400618929317,0.25799721939376846,0.0,0.0
farthest_point,0.1,6,0.9856963976112503,0.42341415851944997,0.44390424390424393,0.0,0.0,0.11873924939738474,0.11540838247591277,0.2538676989669082,0.0,0.0
farthest_point,0.1,7,0.9852561033987554,0.4270508424623671,0.42529613243898956,0.0,0.0,0.12052598937265087,0.12265063449471234,0.2455822920967338,0.0,0.0
farthest_point,0.1,8,0.9826312073429042,0.4269882445586603,0.4405372405372405,0.0,0.0,0.1306411791845536,0.13005851449720293,0.25297591835263444,0.0,0.0
farthest_point,0.1,9,0.9813832262868845,0.42611690690036513,0.4346263736263736,0.0,0.0,0.1351672647116531,0.13722980512446048,0.25680168947353016,0.0,0.0
farthest_point,0.1,10,0.9773133507493469,0.4261175047050117,0.4337085137085137,0.0,0.0,0.14890253589657515,0.1451234804976328,0.24761003592588096,0.0,0.0
farthest_point,0.1,11,0.9789025715320536,0.4254344120406464,0.43067962080837613,0.0,0.0,0.14370917500280306,0.1546426719355499,0.25023682507067463,0.0,0.0
farthest_point,0.1,12,0.9776676046272723,0.42345801669662964,0.4229670329670329,0.0,0.0,0.14776217205240286,0.1628755985064319,0.24798494272803853,0.0,0.0
farthest_point,0.1,13,0.9771133747850245,0.41887017216018024,0.4358677930932266,0.0,0.0,0.1495420596395705,0.16968346972215384,0.24762976387956842,0.0,0.0
farthest_point,0.1,14,0.977873010320098,0.4143635543420894,0.45486252877557226,0.0,0.0,0.1470965193592545,0.17639750831242298,0.25528190700086406,0.0,0.0
farthest_point,0.1,15,0.9783132530120482,0.41011756540433525,0.4529696493982208,0.0,0.0,0.14565861455139695,0.18348804321327622,0.25330772005400876,0.0,0.0
farthest_point,0.1,16,0.9800205356378883,0.4069873549857834,0.44010165423441655,0.0,0.0,0.1399295728783408,0.19022210950586735,0.24859041937623508,0.0,0.0
