mode,sample_fraction,final_test_mae_mean,final_test_accuracy_mean,total_time_sec_mean,total_wall_time_sec_mean,final_test_mae_std,final_test_accuracy_std,total_time_sec_std,total_wall_time_sec_std
baseline_simple,1.0,0.3903453136011275,0.6096546863988724,36.8905143737793,37.38693250574482,0.019821227759790908,0.019821227759790942,7.971912280028955,8.05069291642912
