run,mode,sample_fraction,fake_hit_threshold,final_test_mae,final_test_accuracy,total_time_sec,total_time_fair_sec,total_wall_time_sec,fake_eval_time_sec,hits,misses,hit_rate_overall,fake_hits
25,fec_simple_stratified,0.4,0.0,0.34005037783375314,0.6599496221662469,35.317697525024414,31.094747621100396,35.64416929706931,4.222949903924018,21993.0,14985.0,0.5947590459191952,2393
