run,mode,sample_fraction,fake_hit_threshold,final_test_mae,final_test_accuracy,total_time_sec,total_wall_time_sec,fake_eval_time_sec,hits,misses,hit_rate_overall
2,fec_simple_farthest_point,0.3,1e-05,0.29890109890109895,0.701098901098901,0.08934330940246582,0.6643900669878349,0.0,703.0,29.0,0.9603825136612022
