run,mode,sample_fraction,fake_hit_threshold,final_test_mae,final_test_accuracy,total_time_sec,total_wall_time_sec,fake_eval_time_sec,hits,misses,hit_rate_overall
3,fec_simple_farthest_point,0.3,0.0,0.08791208791208793,0.9120879120879121,0.08461666107177734,0.8195963599719107,0.0,694.0,47.0,0.9365721997300944
