mode,sample_fraction,fake_hit_threshold,gen,invalid_mean,avg_mean,std_mean,min_mean,max_mean,fitness_test_mean,best_ind_length_mean,avg_length_mean,best_ind_nodes_mean,avg_nodes_mean,best_ind_depth_mean,avg_depth_mean,avg_used_codons_mean,best_ind_used_codons_mean,selection_time_mean,generation_time_mean,invalid_std,avg_std,std_std,min_std,max_std,fitness_test_std,best_ind_length_std,avg_length_std,best_ind_nodes_std,avg_nodes_std,best_ind_depth_std,avg_depth_std,avg_used_codons_std,best_ind_used_codons_std,selection_time_std,generation_time_std
fec_simple_farthest_point,0.1,0.0,0,0.0,0.5170580856777064,0.07337877358969207,0.39162468513853904,0.6164987405541561,,22.9,21.013105778660698,4.8,4.640278930324697,6.6,5.775420924105135,14.101067034922869,15.4,0.0,0.00619888305664058,0.0,0.02140829441643403,0.005920077433601733,0.015245148447932108,0.011868230719788155,,11.121600604229592,2.363262291387055,2.4,0.4853877569072098,0.66332495807108,0.3211646398578305,1.5882953231563133,7.323933369440223,0.0,0.0012635972003226317
fec_simple_farthest_point,0.1,0.0,1,20.0,0.46265333075249276,0.0647861737821935,0.3899244332493702,0.6005037783375314,0.3899244332493702,23.2,23.459578758739177,4.6,4.268551210575199,6.5,5.903822388395102,12.824632091768525,14.9,0.00041749477386471,0.00963585376739497,3.3763886032268267,0.015127216824669639,0.012535399219305078,0.015091819256061826,0.011571147980597845,0.015091819256061826,11.582745788456206,5.042384916402959,2.5377155080899043,1.0463449083762282,0.6708203932499367,0.6892421273794642,3.3005979013420372,7.7,0.0009121278793986231,0.004170144899824064
fec_simple_farthest_point,0.1,0.0,2,18.0,0.453235837249804,0.06862486922372721,0.3826826196473551,0.5948992443324937,0.3826826196473551,26.4,24.697722357770573,4.9,4.40469595286883,6.8,6.366282253689439,13.356814392419972,15.8,0.00010442733764642374,0.009141278266906699,4.959838707054898,0.021263396013042557,0.014176928777751063,0.016219613783988975,0.029052074372320578,0.016219613783988975,10.836973747315254,4.940192154066003,2.3853720883753127,0.9344619234552481,0.7483314773547883,0.6490097529424621,2.92637346713384,7.236021006050217,4.438685501040211e-06,0.003497535320514182
fec_simple_farthest_point,0.1,0.0,3,15.8,0.4396495083405389,0.06659004098084477,0.37827455919395464,0.6027707808564232,0.37827455919395464,25.5,26.186846390291215,4.1,4.220737241146409,6.9,6.527229076785953,12.98823417924097,13.6,0.0001247882843017,0.00948770046234126,4.3772137256478585,0.015212778235615955,0.016952703436587457,0.019185477973768152,0.025693621260537425,0.019185477973768152,11.859595271340417,6.070411048506835,1.57797338380595,1.2282648250434072,0.9433981132056607,0.6959925383482519,3.3594775625102584,5.063595560468865,9.04558957973627e-06,0.004629646444956006
fec_simple_farthest_point,0.1,0.0,4,12.9,0.43394156595188765,0.06626402872923126,0.37103274559193955,0.625,0.37103274559193955,25.3,28.540633765633764,4.7,4.5564711202851615,7.3,6.897788752532586,13.946933105301227,14.9,0.00011973381042476,0.010312652587890579,4.109744517606904,0.015197393437222241,0.01364627058430991,0.019817371348025213,0.02182923404846264,0.019817371348025213,8.74128137060008,6.847607951411195,1.7349351572897473,1.5597747260213843,1.3453624047073711,0.7949601720544479,4.409196102999789,5.185556864985669,5.48963632158557e-06,0.00559909031512204
fec_simple_farthest_point,0.1,0.0,5,11.8,0.4305938002025977,0.0657650921430217,0.3691435768261965,0.6037153652392947,0.3691435768261965,30.5,28.54423934038839,5.1,4.686055391976445,7.7,7.21796361722065,14.41606305886592,16.2,0.00012040138244625,0.01062614917755123,5.055689863905815,0.015843249307242208,0.018900869442794344,0.018815547656319192,0.03924447193787619,0.018815547656319192,13.10152662860325,7.653465735302526,2.211334438749598,1.814924342407007,1.486606874731851,0.9992384453180938,4.99289276594928,6.508456038109192,9.195665821317164e-06,0.006478630337331021
fec_simple_farthest_point,0.1,0.0,6,12.8,0.42959783196729695,0.06542556961200005,0.36630982367758186,0.6009445843828715,0.36630982367758186,31.1,29.610419929869106,5.6,4.964562016291167,8.1,7.467287526677564,15.21381202181874,17.7,0.00012810230255122,0.01114284992218013,4.66476151587624,0.022403805722923824,0.020599264112571826,0.019771795575639642,0.042040832377923505,0.019771795575639642,13.018832512940628,8.326432484474342,2.870540018881465,1.7987352243822603,2.071231517720798,0.9773322026375647,4.952971417727705,8.49764673306675,6.772976262683979e-06,0.006380122912568724
fec_simple_farthest_point,0.1,0.0,7,11.7,0.42817660441776617,0.06964286027567501,0.36171284634760703,0.6094458438287154,0.36171284634760703,32.2,30.653422028126375,4.8,5.5024585439044085,7.7,7.791229595251775,16.645890573217578,15.6,0.00012400150299067,0.01207745075225824,5.9,0.014894505432281553,0.015693933829974225,0.01644577804959273,0.017157609666448612,0.01644577804959273,12.424169992397884,9.307472837256066,2.181742422927143,2.2185712564158484,1.004987562112089,1.044987384114726,5.863175382956531,6.3118935352238,7.072195968815221e-06,0.007476007200194966
fec_simple_farthest_point,0.1,0.0,8,10.3,0.4269972170733863,0.0692035863143387,0.3610201511335012,0.6001259445843828,0.3610201511335012,33.1,32.20917488044711,5.1,5.342780868906895,8.0,7.716848650064279,16.2085316451168,16.5,0.00012183189392084,0.011605715751647901,5.23545604508337,0.014201210808584885,0.017840281203092886,0.01687387192168862,0.016610844555405225,0.01687387192168862,11.431972708154966,11.152385779784272,1.9723082923316018,2.322304441532427,0.8944271909999161,1.0007700965312063,6.154124120623013,5.6258332716140815,7.774054471941903e-06,0.007108940143633736
fec_simple_farthest_point,0.1,0.0,9,10.9,0.426631778765646,0.07119921588810064,0.3610201511335012,0.6103274559193955,0.3610201511335012,33.1,33.96730591680553,5.1,5.717242363148073,8.0,8.032698571347732,17.52753841030021,16.5,0.00012791156768793998,0.012600636482238711,4.182104733265297,0.021399770355804475,0.01612384319118199,0.01687387192168862,0.021319259988606887,0.01687387192168862,11.431972708154966,11.990795589710158,1.9723082923316018,2.863311236435423,0.8944271909999161,1.1428140484171236,7.5550806861084805,5.6258332716140815,1.32764044595895e-05,0.007519449969176739
