run,mode,sample_fraction,fake_hit_threshold,final_test_mae,final_test_accuracy,total_time_sec,total_time_fair_sec,total_wall_time_sec,fake_eval_time_sec,hits,misses,hit_rate_overall,fake_hits
15,fec_simple_kmedoids,0.1,1e-05,0.3249370277078085,0.6750629722921915,30.699655532836914,30.699655532836914,48.67440412240103,0.0,17595.0,20508.0,0.46177466341232976,0
