mode,sample_fraction,final_test_mae_mean,final_test_accuracy_mean,total_time_sec_mean,total_time_fair_sec_mean,total_wall_time_sec_mean,fake_eval_time_sec_mean,hits_mean,misses_mean,hit_rate_overall_mean,fake_hits_mean,fake_hits_default_mean,fake_hit_ratio_default_mean,fake_hits_loose_mean,fake_hit_ratio_loose_mean,fake_hits_strict_mean,fake_hit_ratio_strict_mean,final_test_mae_std,final_test_accuracy_std,total_time_sec_std,total_time_fair_sec_std,total_wall_time_sec_std,fake_eval_time_sec_std,hits_std,misses_std,hit_rate_overall_std,fake_hits_std,fake_hits_default_std,fake_hit_ratio_default_std,fake_hits_loose_std,fake_hit_ratio_loose_std,fake_hits_strict_std,fake_hit_ratio_strict_std,fake_hit_rate_overall_mean
fec_simple_farthest_point,0.1,0.2359649122807017,0.7640350877192983,0.6463323593139648,0.6463323593139648,0.6816327392007224,0.0,2007.0,588.8,0.7740542098645264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009768007654087764,0.009768007654087748,0.11079541481295117,0.11079541481295117,0.1106677153939662,0.0,229.29718707389333,126.59921010812035,0.03559312782788185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fec_simple_farthest_point,0.2,0.22894736842105257,0.7710526315789474,0.7104228496551513,0.7104228496551513,0.7524810654111207,0.0,1738.2,1035.2,0.6283770154064038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00511487008319759,0.005114870083197601,0.15012443783927032,0.15012443783927032,0.14987804744214184,0.0,165.4259955387907,224.39821746172586,0.07356252630946833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fec_simple_farthest_point,0.3,0.225438596491228,0.7745614035087719,0.6656147003173828,0.6656147003173828,0.728288886405062,0.0,1599.0,1057.0,0.6048272267138468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016550844091327403,0.016550844091327375,0.10236672122276685,0.10236672122276685,0.10323584230034297,0.0,117.36098159098705,222.22961098827494,0.0700071186616126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fec_simple_stratified,0.1,0.2491228070175438,0.7508771929824561,0.5860389232635498,0.5860389232635498,0.6153173696133308,0.0,2062.2,517.6,0.7958019366512646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016269506132448607,0.01626950613244862,0.08286937968265584,0.08286937968265584,0.08282174072772923,0.0,293.1916779173652,128.06654520209406,0.06301756907096731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fec_simple_stratified,0.2,0.24298245614035086,0.7570175438596491,0.5685603618621826,0.5685603618621826,0.5980873094056733,0.0,1497.6,546.6,0.7300682984920517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01318710208629203,0.013187102086292044,0.10667355877756507,0.10667355877756507,0.106884368065511,0.0,248.72362171695715,72.07940066343505,0.03793622467293994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fec_simple_stratified,0.3,0.23684210526315783,0.7631578947368421,0.6109085083007812,0.6109085083007812,0.640255946200341,0.0,1638.0,803.6,0.6752600059572431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007845852552630797,0.007845852552630813,0.14097646205044542,0.14097646205044542,0.14091720554014542,0.0,237.70906587675614,237.25395676363334,0.06672437559670034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
