run,mode,sample_fraction,final_test_mae,final_test_accuracy,total_time_sec,total_time_fair_sec,total_wall_time_sec,fake_eval_time_sec,hits,misses,hit_rate_overall,fake_hits,fake_hits_default,fake_hit_ratio_default,fake_hits_loose,fake_hit_ratio_loose,fake_hits_strict,fake_hit_ratio_strict
5,fec_simple_farthest_point,0.2,0.22807017543859653,0.7719298245614035,0.7936761379241943,0.7936761379241943,0.8330845499876887,0.0,1716.0,1025.0,0.6260488872674207,0,0,0.0,0,0.0,0,0.0
