run,mode,sample_fraction,final_test_mae,final_test_accuracy,total_time_sec,total_time_fair_sec,total_wall_time_sec,fake_eval_time_sec,hits,misses,hit_rate_overall,fake_hits,fake_hits_default,fake_hit_ratio_default,fake_hits_loose,fake_hit_ratio_loose,fake_hits_strict,fake_hit_ratio_strict
2,fec_simple_farthest_point,0.3,0.21052631578947367,0.7894736842105263,0.702049732208252,0.702049732208252,0.7660958989872597,0.0,1476.0,1255.0,0.5404613694617356,0,0,0.0,0,0.0,0,0.0
