source,sampling_method,mode,sample_fraction,speedup,speedup_pvalue,delta_mae_vs_baseline,delta_accuracy_vs_baseline,fake_hit_ratio_mean,final_test_mae_mean,final_test_mae_std,final_test_accuracy_mean,final_test_accuracy_std,total_time_sec_mean,total_time_sec_std,mae_pvalue
baseline,,baseline_simple,1.0,1.0,,0.0,0.0,0.0,0.019999999999999997,0.030550504633038916,0.98,0.030550504633038933,14.92312060991923,1.8658846302785055,
FEC,farthest_point,farthest_point,0.1,1.0394348408141945,0.12011071089210659,0.040833333333333284,-0.04083333333333328,0.5838724827172365,0.06083333333333328,0.05310497988784939,0.9391666666666667,0.053104979887849395,18.12768634955088,2.2583724211477563,0.0007978523110841952
FEC,farthest_point,farthest_point,0.2,0.9051771306131062,0.997438002390597,-0.005000000000000063,0.0050000000000000044,0.36338532047723177,0.014999999999999934,0.006770032003863326,0.985,0.0067700320038633025,20.43147180080414,2.645088295301931,0.39595768993238173
FEC,farthest_point,farthest_point,0.3,0.8796427601718503,0.9995363349331788,-0.007500000000000064,0.007500000000000062,0.25789275335267303,0.012499999999999933,0.007216878364870323,0.9875,0.007216878364870333,20.876996795336407,3.0222991065036067,0.20739290824129375
FEC,farthest_point,farthest_point,0.5,0.8447535979373114,0.9999958882251188,-0.0095833333333334,0.009583333333333388,0.11679134561629506,0.010416666666666597,0.006521864934374365,0.9895833333333334,0.006521864934374379,21.65586677392324,2.76612701404575,0.10841904438232605
FEC,stratified,stratified,0.1,0.9920853845148893,0.5692381550486951,0.041249999999999946,-0.0412499999999999,0.680008867363488,0.06124999999999994,0.04175199596027317,0.9387500000000001,0.04175199596027316,18.81267626285553,3.9067579552822678,7.493364116192213e-05
FEC,stratified,stratified,0.2,0.9046126638551891,0.994393258212668,0.00624999999999995,-0.006249999999999978,0.5754372520491041,0.026249999999999947,0.013050383136138205,0.97375,0.013050383136138207,20.482211462656657,3.088578196927861,0.31720533575783977
FEC,stratified,stratified,0.3,0.9344259531285334,0.9658525685120453,-0.0012500000000000462,0.0012499999999999734,0.5105114686003495,0.01874999999999995,0.011063265039459796,0.98125,0.011063265039459806,19.893958044052123,2.934346531866885,0.8370271160381275
FEC,stratified,stratified,0.5,0.9018337739843558,0.9966082210781954,-0.007500000000000064,0.007500000000000062,0.3436875432359081,0.012499999999999933,0.007216878364870321,0.9875,0.007216878364870321,20.48198064168294,3.022669651552007,0.20739290824129375
