run,gen,invalid,avg,std,min,max,fitness_test,best_ind_length,avg_length,best_ind_nodes,avg_nodes,best_ind_depth,avg_depth,avg_used_codons,best_ind_used_codons,selection_time,generation_time,mode,sample_fraction
1,0,0,0.5342197802197802,0.1232730991489848,0.25054945054945055,0.6285714285714286,,36,24.01,8,5.17,7,5.76,16.13,24,0.0,0.006335735321044922,baseline_simple,1.0
1,1,43,0.4643531906689801,0.12526813263220424,0.25054945054945055,0.6285714285714286,0.23684210526315785,36,34.78947368421053,8,5.12280701754386,7,6.2631578947368425,16.035087719298247,24,0.00017714500427246094,0.010936260223388672,baseline_simple,1.0
1,2,41,0.4071894207487427,0.09401156557800044,0.25054945054945055,0.6285714285714286,0.23684210526315785,36,37.152542372881356,8,4.1525423728813555,7,5.898305084745763,12.610169491525424,24,0.0001819133758544922,0.011022567749023438,baseline_simple,1.0
1,3,26,0.39388179388179384,0.0872122951657692,0.18241758241758244,0.6285714285714286,0.20175438596491224,44,37.567567567567565,7,4.756756756756757,8,6.405405405405405,14.58108108108108,21,0.00019168853759765625,0.01139211654663086,baseline_simple,1.0
1,4,31,0.4110527154005414,0.11155544689438927,0.18241758241758244,0.6285714285714286,0.20175438596491224,44,40.91304347826087,7,4.884057971014493,8,6.63768115942029,15.043478260869565,21,0.0001952648162841797,0.011379480361938477,baseline_simple,1.0
1,5,22,0.393265708650324,0.11547345383493514,0.08791208791208793,0.6285714285714286,0.10526315789473684,58,44.0,8,4.794871794871795,7,6.448717948717949,14.525641025641026,24,0.000217437744140625,0.011863946914672852,baseline_simple,1.0
1,6,20,0.43137362637362636,0.1377361843916187,0.07912087912087917,0.8175824175824176,0.0964912280701754,72,49.625,9,6.2875,8,7.3125,18.3875,27,0.00020503997802734375,0.013505220413208008,baseline_simple,1.0
1,7,17,0.4130014563749504,0.14585882102848546,0.07912087912087917,0.6329670329670329,0.0964912280701754,72,50.33734939759036,9,5.337349397590361,8,6.843373493975903,15.831325301204819,27,0.00020766258239746094,0.012832880020141602,baseline_simple,1.0
1,8,11,0.4330658105939005,0.15594006934806434,0.07912087912087917,0.9186813186813186,0.0964912280701754,72,54.30337078651685,9,6.213483146067416,8,7.056179775280899,18.179775280898877,27,0.00022172927856445312,0.014099836349487305,baseline_simple,1.0
1,9,11,0.438868996172367,0.14297186708803344,0.07912087912087917,0.6989010989010989,0.0964912280701754,72,54.853932584269664,9,6.561797752808989,8,7.258426966292135,18.853932584269664,27,0.0002090930938720703,0.014222860336303711,baseline_simple,1.0
1,10,7,0.44114380243412493,0.13001988289363187,0.07912087912087917,0.6329670329670329,0.0964912280701754,72,56.903225806451616,9,6.580645161290323,8,7.344086021505376,18.978494623655912,27,0.00021409988403320312,0.014935016632080078,baseline_simple,1.0
1,11,7,0.42223797707668675,0.13240775385259568,0.07912087912087917,0.6329670329670329,0.0964912280701754,72,56.494623655913976,9,6.301075268817204,8,7.247311827956989,18.182795698924732,27,0.00022220611572265625,0.01433873176574707,baseline_simple,1.0
1,12,11,0.451685393258427,0.14944804816205062,0.07912087912087917,0.8879120879120879,0.0964912280701754,72,58.98876404494382,9,7.146067415730337,8,7.52808988764045,20.089887640449437,27,0.0002315044403076172,0.015596389770507812,baseline_simple,1.0
