run,mode,sample_fraction,final_test_mae,final_test_accuracy,total_time_sec,total_time_fair_sec,total_wall_time_sec,fake_eval_time_sec,hits,misses,hit_rate_overall,fake_hits,fake_hits_default,fake_hit_ratio_default,fake_hits_loose,fake_hit_ratio_loose,fake_hits_strict,fake_hit_ratio_strict
5,fec_simple_farthest_point,0.1,0.22368421052631582,0.7763157894736842,1.0085253715515137,0.8686558997724205,1.0409342530183494,0.13986947177909315,1871.0,755.0,0.7124904798172125,633,633,0.3383217530732229,81,0.0432923570283271,633,0.3383217530732229
