run,mode,sample_fraction,final_test_mae,final_test_accuracy,total_time_sec,total_time_fair_sec,total_wall_time_sec,fake_eval_time_sec,hits,misses,hit_rate_overall,fake_hits,fake_hits_default,fake_hit_ratio_default,fake_hits_loose,fake_hit_ratio_loose,fake_hits_strict,fake_hit_ratio_strict
3,fec_simple_stratified,0.2,0.24122807017543857,0.7587719298245614,0.9943263530731201,0.8600927945808508,1.0234638979891315,0.13423355849226937,1771.0,1026.0,0.633178405434394,771,771,0.435347261434218,92,0.05194805194805195,771,0.435347261434218
