run,mode,sample_fraction,final_test_mae,final_test_accuracy,total_time_sec,total_time_fair_sec,total_wall_time_sec,fake_eval_time_sec,hits,misses,hit_rate_overall,fake_hits,fake_hits_default,fake_hit_ratio_default,fake_hits_loose,fake_hit_ratio_loose,fake_hits_strict,fake_hit_ratio_strict
2,fec_simple_farthest_point,0.2,0.24561403508771928,0.7543859649122807,0.8876221179962158,0.7828878348809667,0.9302222230471671,0.10473428311524913,1654.0,1098.0,0.6010174418604651,298,298,0.18016928657799275,34,0.020556227327690448,298,0.18016928657799275
