mode,sample_fraction,final_test_mae_mean,final_test_accuracy_mean,total_time_sec_mean,total_time_fair_sec_mean,total_wall_time_sec_mean,fake_eval_time_sec_mean,hits_mean,misses_mean,hit_rate_overall_mean,fake_hits_mean,fake_hits_default_mean,fake_hit_ratio_default_mean,fake_hits_loose_mean,fake_hit_ratio_loose_mean,fake_hits_strict_mean,fake_hit_ratio_strict_mean,final_test_mae_std,final_test_accuracy_std,total_time_sec_std,total_time_fair_sec_std,total_wall_time_sec_std,fake_eval_time_sec_std,hits_std,misses_std,hit_rate_overall_std,fake_hits_std,fake_hits_default_std,fake_hit_ratio_default_std,fake_hits_loose_std,fake_hit_ratio_loose_std,fake_hits_strict_std,fake_hit_ratio_strict_std,fake_hit_rate_overall_mean
fec_simple_farthest_point,0.1,0.23947368421052628,0.7605263157894737,0.9320604801177979,0.7987994857365266,0.964551335806027,0.13326099438127126,1929.8,680.2,0.7394400159675387,887.2,887.2,0.4568216529045551,180.4,0.0919689912655566,887.2,0.4568216529045551,0.011301840988355393,0.011301840988355374,0.04401567946971199,0.038047892569396946,0.04395178095736977,0.010655576961876658,67.69165384299605,56.61943129350558,0.01997346716877594,285.08693410958,285.08693410958,0.13618657996334982,101.28296994065686,0.047827099547839265,285.08693410958,0.13618657996334982,0.45973676028604005
fec_simple_farthest_point,0.2,0.2385964912280701,0.7614035087719297,0.8116333484649658,0.7154685384361074,0.853362952999305,0.09616481002885843,1513.4,818.8,0.6553631690749497,241.8,241.8,0.16132870668529944,27.8,0.01806262862183582,241.8,0.16132870668529944,0.009447657556376315,0.009447657556376315,0.12355144383003225,0.10993314685808041,0.1232834351238087,0.017678854214968134,239.53588457682076,252.74762115596656,0.07322183513726123,67.70937896628502,67.70937896628502,0.050062726958665295,13.212115651930995,0.009078934153137144,67.70937896628502,0.050062726958665295,0.15977269723800713
fec_simple_farthest_point,0.3,0.22631578947368416,0.7736842105263159,0.890622329711914,0.7866529888124205,0.9503424175782129,0.1039693408994935,1632.0,896.0,0.6483021062985342,126.4,126.4,0.07790471906727872,20.6,0.01259839521535236,126.4,0.07790471906727872,0.010956136839295437,0.010956136839295432,0.09934790228049611,0.0835107805856723,0.09811269459915388,0.016346430456066333,129.1773974037254,163.10119558114832,0.030673061858686804,35.93661085856595,35.93661085856595,0.022471473666690635,4.223742416388576,0.0021979067826104147,35.93661085856595,0.022471473666690635,0.07745098039215687
fec_simple_stratified,0.1,0.2535087719298245,0.7464912280701754,0.968204927444458,0.8074975810712204,0.9963475067983382,0.16070734637323764,2268.4,422.2,0.8433080026564044,1137.2,1137.2,0.5003478533187073,326.0,0.14385752713089403,1137.2,0.5003478533187073,0.01052631578947369,0.010526315789473693,0.09468840195882158,0.0818997483862568,0.09482447153457818,0.016406595704567078,95.27769938448345,61.87212619588889,0.02094164858136689,293.46713614985924,293.46713614985924,0.12248670646884831,131.7269904006009,0.05791203292720478,293.46713614985924,0.12248670646884831,0.5013225180744136
fec_simple_stratified,0.2,0.23421052631578948,0.7657894736842106,0.8396469116210937,0.7274338359246031,0.8686776341870427,0.11221307569649067,1845.0,622.6,0.7544810957778241,559.6,559.6,0.3129675823484613,66.6,0.0367225806217116,559.6,0.3129675823484613,0.014306584587982509,0.014306584587982547,0.19169259276327028,0.15992734930922947,0.19161958734916357,0.03413214101141487,280.1392510877403,281.89331315233426,0.08611775586384221,260.27800521749816,260.27800521749816,0.13901510849458656,30.936063097944444,0.015806657048502995,260.27800521749816,0.13901510849458656,0.3033062330623306
fec_simple_stratified,0.3,0.21842105263157893,0.781578947368421,1.0213438510894775,0.8839735734276474,1.0500763340038248,0.13737027766183013,1853.8,803.0,0.6986018824437447,518.4,518.4,0.2806116382069014,58.6,0.03200507539701042,518.4,0.2806116382069014,0.012217884453670287,0.012217884453670308,0.14112656224837317,0.12515978222236718,0.14143882672867267,0.01940837096731353,161.8831677476074,183.76289070429863,0.06698145407502623,140.49569388418993,140.49569388418993,0.07551127228141849,16.451139778143034,0.009240947321666087,140.49569388418993,0.07551127228141849,0.27964181680871725
