run,mode,sample_fraction,fake_hit_threshold,final_test_mae,final_test_accuracy,total_time_sec,total_wall_time_sec,hits,misses,hit_rate_overall
3,fec_simple_farthest_point,0.3,1e-05,0.35012594458438284,0.6498740554156172,0.4755549430847168,24.06473668999388,1290.0,420.0,0.7543859649122807
