run,mode,sample_fraction,fake_hit_threshold,final_test_mae,final_test_accuracy,total_time_sec,total_wall_time_sec,hits,misses,hit_rate_overall
2,fec_simple_farthest_point,0.3,1e-05,0.37783375314861456,0.6221662468513854,1.7312147617340088,21.858010847005062,960.0,1018.0,0.48533872598584427
