mode,sample_fraction,gen_mean,hit_mean,fitness_cached_mean,fitness_full_train_mean,fake_hit_mean,fitness_diff_mean,gen_std,hit_std,fitness_cached_std,fitness_full_train_std,fake_hit_std,fitness_diff_std
farthest_point,0.1,26.79230280215812,0.9862016706218845,0.37700909631411267,0.48273146659162175,0.0,0.0,14.110420004686633,0.11665305604436478,0.25510084462528076,0.17392565434625368,0.0,0.0
farthest_point,0.2,26.77965205742716,0.9761172533199667,0.3791273144618406,0.476501924663184,0.0,0.0,14.113976253834025,0.15268385995595607,0.2508161060007115,0.1646056670821476,0.0,0.0
farthest_point,0.3,26.8878637285665,0.9593135689876282,0.3748913618373576,0.45882701656582736,0.0,0.0,14.074446488905549,0.19756276304973963,0.25228739738066935,0.18518485156290151,0.0,0.0
farthest_point,0.5,26.785782139565146,0.9616841077915741,0.3767800107011931,0.46670853026915343,0.0,0.0,14.075357646623528,0.19195776778421514,0.2536803518710568,0.16422248412354987,0.0,0.0
stratified,0.1,27.116535389862133,0.9916559372310231,0.3820754153848676,0.4779259529898916,0.0,0.0,14.010438384083356,0.090963945525049,0.2576233165686796,0.1722290610870872,0.0,0.0
stratified,0.2,27.123899147004337,0.9831742024795912,0.37925417231775876,0.47737560496067755,0.0,0.0,13.957026512396434,0.12861838926923125,0.2591559470894993,0.16576519702877648,0.0,0.0
stratified,0.3,27.014954875583115,0.9737786526441604,0.3776877134680337,0.46676603618421053,0.0,0.0,14.00928043127049,0.1597929544713518,0.25667434091691677,0.17546743377270457,0.0,0.0
stratified,0.5,27.072300578803805,0.9674152584658373,0.3802867092252841,0.4702356361258215,0.0,0.0,14.014908754387122,0.17754710967321757,0.25545215476437877,0.17230387806071132,0.0,0.0
