run,mode,sample_fraction,fake_hit_threshold,final_test_mae,final_test_accuracy,total_time_sec,total_time_fair_sec,total_wall_time_sec,fake_eval_time_sec,hits,misses,hit_rate_overall,fake_hits
9,fec_simple_stratified,0.3,0.0,0.47968750000000004,0.5203125,0.06894302368164062,0.06894302368164062,0.08398472802946344,0.0,679.0,38.0,0.9470013947001394,0
