mode,sample_fraction,final_test_mae_mean,final_test_accuracy_mean,total_time_sec_mean,total_wall_time_sec_mean,final_test_mae_std,final_test_accuracy_std,total_time_sec_std,total_wall_time_sec_std
baseline_simple,1.0,0.6777777777777778,0.3222222222222222,0.04189960956573483,0.052100902699748944,0.05583264233956049,0.055832642339560486,0.0131092108074106,0.014654264642350985
