run,mode,sample_fraction,final_test_mae,final_test_accuracy,total_time_sec,total_time_fair_sec,total_wall_time_sec,fake_eval_time_sec,hits,misses,hit_rate_overall,fake_hits,fake_hit_ratio
5,fec_simple_stratified,0.4,0.2450980392156863,0.7549019607843137,2.2721123695373535,1.9173952826968161,2.3780750180012546,0.3547170868405374,6927.0,526.0,0.9294243928619348,30,0.0043308791684712
