run,mode,sample_fraction,final_test_mae,final_test_accuracy,total_time_sec,total_time_fair_sec,total_wall_time_sec,fake_eval_time_sec,hits,misses,hit_rate_overall,fake_hits,fake_hit_ratio
16,fec_simple_farthest_point,0.3,0.2192982456140351,0.7807017543859649,5.556857109069824,4.750211443169974,5.674012695963029,0.8066456658998504,14315.0,3908.0,0.7855457389013883,3470,0.24240307369891723
